 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           v(vbp)          v(vcn)         
 7.50000000e-07  7.50000000e-07  6.88433726e-07  1.00819191e-06  9.97063346e-07  1.68549625e-06  6.96033806e-01  7.27560309e-01 
 7.51000000e-07  7.51000000e-07  6.89278776e-07  1.00819191e-06  9.97064818e-07  1.68634277e-06  6.96033805e-01  7.27560311e-01 
 7.52000000e-07  7.52000000e-07  6.90123608e-07  1.00819191e-06  9.97066287e-07  1.68718907e-06  6.96033805e-01  7.27560308e-01 
 7.53000000e-07  7.53000000e-07  6.90968243e-07  1.00819191e-06  9.97067760e-07  1.68803518e-06  6.96033805e-01  7.27560313e-01 
 7.54000000e-07  7.54000000e-07  6.91812659e-07  1.00819191e-06  9.97069224e-07  1.68888106e-06  6.96033805e-01  7.27560310e-01 
 7.55000000e-07  7.55000000e-07  6.92656885e-07  1.00819191e-06  9.97070680e-07  1.68972674e-06  6.96033805e-01  7.27560311e-01 
 7.56000000e-07  7.56000000e-07  6.93500887e-07  1.00819191e-06  9.97072146e-07  1.69057221e-06  6.96033805e-01  7.27560309e-01 
 7.57000000e-07  7.57000000e-07  6.94344696e-07  1.00819191e-06  9.97073597e-07  1.69141747e-06  6.96033806e-01  7.27560312e-01 
 7.58000000e-07  7.58000000e-07  6.95188282e-07  1.00819193e-06  9.97075080e-07  1.69226254e-06  6.96033804e-01  7.27560311e-01 
 7.59000000e-07  7.59000000e-07  6.96031675e-07  1.00819191e-06  9.97076516e-07  1.69310736e-06  6.96033805e-01  7.27560311e-01 
 7.60000000e-07  7.60000000e-07  6.96874846e-07  1.00819193e-06  9.97077986e-07  1.69395201e-06  6.96033804e-01  7.27560310e-01 
 7.61000000e-07  7.61000000e-07  6.97717823e-07  1.00819191e-06  9.97079415e-07  1.69479641e-06  6.96033806e-01  7.27560312e-01 
 7.62000000e-07  7.62000000e-07  6.98560576e-07  1.00819192e-06  9.97080884e-07  1.69564064e-06  6.96033804e-01  7.27560310e-01 
 7.63000000e-07  7.63000000e-07  6.99403136e-07  1.00819190e-06  9.97082308e-07  1.69648462e-06  6.96033806e-01  7.27560311e-01 
 7.64000000e-07  7.64000000e-07  7.00245481e-07  1.00819192e-06  9.97083774e-07  1.69732843e-06  6.96033805e-01  7.27560309e-01 
 7.65000000e-07  7.65000000e-07  7.01087622e-07  1.00819191e-06  9.97085209e-07  1.69817201e-06  6.96033805e-01  7.27560313e-01 
 7.66000000e-07  7.66000000e-07  7.01929538e-07  1.00819192e-06  9.97086659e-07  1.69901538e-06  6.96033805e-01  7.27560310e-01 
 7.67000000e-07  7.67000000e-07  7.02771267e-07  1.00819191e-06  9.97088087e-07  1.69985853e-06  6.96033806e-01  7.27560310e-01 
 7.68000000e-07  7.68000000e-07  7.03612782e-07  1.00819192e-06  9.97089538e-07  1.70070150e-06  6.96033805e-01  7.27560312e-01 
 7.69000000e-07  7.69000000e-07  7.04454088e-07  1.00819192e-06  9.97090975e-07  1.70154423e-06  6.96033805e-01  7.27560310e-01 
 7.70000000e-07  7.70000000e-07  7.05295188e-07  1.00819191e-06  9.97092400e-07  1.70238676e-06  6.96033806e-01  7.27560312e-01 
 7.71000000e-07  7.71000000e-07  7.06136065e-07  1.00819191e-06  9.97093839e-07  1.70322908e-06  6.96033805e-01  7.27560311e-01 
 7.72000000e-07  7.72000000e-07  7.06976742e-07  1.00819192e-06  9.97095281e-07  1.70407120e-06  6.96033804e-01  7.27560312e-01 
 7.73000000e-07  7.73000000e-07  7.07817216e-07  1.00819192e-06  9.97096706e-07  1.70491309e-06  6.96033805e-01  7.27560311e-01 
 7.74000000e-07  7.74000000e-07  7.08657476e-07  1.00819192e-06  9.97098137e-07  1.70575479e-06  6.96033804e-01  7.27560311e-01 
 7.75000000e-07  7.75000000e-07  7.09497524e-07  1.00819192e-06  9.97099557e-07  1.70659626e-06  6.96033805e-01  7.27560311e-01 
 7.76000000e-07  7.76000000e-07  7.10337364e-07  1.00819191e-06  9.97100974e-07  1.70743752e-06  6.96033805e-01  7.27560308e-01 
 7.77000000e-07  7.77000000e-07  7.11177007e-07  1.00819192e-06  9.97102408e-07  1.70827859e-06  6.96033805e-01  7.27560312e-01 
 7.78000000e-07  7.78000000e-07  7.12016424e-07  1.00819192e-06  9.97103829e-07  1.70911943e-06  6.96033805e-01  7.27560311e-01 
 7.79000000e-07  7.79000000e-07  7.12855636e-07  1.00819191e-06  9.97105243e-07  1.70996006e-06  6.96033805e-01  7.27560311e-01 
 7.80000000e-07  7.80000000e-07  7.13694643e-07  1.00819192e-06  9.97106666e-07  1.71080048e-06  6.96033805e-01  7.27560311e-01 
 7.81000000e-07  7.81000000e-07  7.14533442e-07  1.00819191e-06  9.97108074e-07  1.71164069e-06  6.96033805e-01  7.27560310e-01 
 7.82000000e-07  7.82000000e-07  7.15372021e-07  1.00819191e-06  9.97109490e-07  1.71248069e-06  6.96033805e-01  7.27560312e-01 
 7.83000000e-07  7.83000000e-07  7.16210391e-07  1.00819191e-06  9.97110895e-07  1.71332047e-06  6.96033806e-01  7.27560309e-01 
 7.84000000e-07  7.84000000e-07  7.17048572e-07  1.00819192e-06  9.97112316e-07  1.71416007e-06  6.96033805e-01  7.27560313e-01 
 7.85000000e-07  7.85000000e-07  7.17886525e-07  1.00819191e-06  9.97113720e-07  1.71499942e-06  6.96033805e-01  7.27560310e-01 
 7.86000000e-07  7.86000000e-07  7.18724275e-07  1.00819190e-06  9.97115121e-07  1.71583857e-06  6.96033806e-01  7.27560311e-01 
 7.87000000e-07  7.87000000e-07  7.19561807e-07  1.00819193e-06  9.97116549e-07  1.71667754e-06  6.96033804e-01  7.27560310e-01 
 7.88000000e-07  7.88000000e-07  7.20399136e-07  1.00819191e-06  9.97117933e-07  1.71751625e-06  6.96033806e-01  7.27560309e-01 
 7.89000000e-07  7.89000000e-07  7.21236249e-07  1.00819192e-06  9.97119347e-07  1.71835478e-06  6.96033805e-01  7.27560312e-01 
 7.90000000e-07  7.90000000e-07  7.22073162e-07  1.00819192e-06  9.97120747e-07  1.71919308e-06  6.96033805e-01  7.27560309e-01 
 7.91000000e-07  7.91000000e-07  7.22909860e-07  1.00819193e-06  9.97122154e-07  1.72003119e-06  6.96033804e-01  7.27560313e-01 
 7.92000000e-07  7.92000000e-07  7.23746336e-07  1.00819192e-06  9.97123545e-07  1.72086906e-06  6.96033805e-01  7.27560309e-01 
 7.93000000e-07  7.93000000e-07  7.24582629e-07  1.00819193e-06  9.97124944e-07  1.72170674e-06  6.96033804e-01  7.27560313e-01 
 7.94000000e-07  7.94000000e-07  7.25418689e-07  1.00819190e-06  9.97126312e-07  1.72254418e-06  6.96033806e-01  7.27560309e-01 
 7.95000000e-07  7.95000000e-07  7.26254541e-07  1.00819193e-06  9.97127731e-07  1.72338145e-06  6.96033804e-01  7.27560313e-01 
 7.96000000e-07  7.96000000e-07  7.27090184e-07  1.00819190e-06  9.97129094e-07  1.72421846e-06  6.96033806e-01  7.27560311e-01 
 7.97000000e-07  7.97000000e-07  7.27925618e-07  1.00819192e-06  9.97130503e-07  1.72505530e-06  6.96033804e-01  7.27560311e-01 
 7.98000000e-07  7.98000000e-07  7.28760838e-07  1.00819192e-06  9.97131886e-07  1.72589191e-06  6.96033805e-01  7.27560311e-01 
 7.99000000e-07  7.99000000e-07  7.29595852e-07  1.00819191e-06  9.97133263e-07  1.72672830e-06  6.96033805e-01  7.27560312e-01 
 8.00000000e-07  8.00000000e-07  7.30430658e-07  1.00819193e-06  9.97134668e-07  1.72756450e-06  6.96033804e-01  7.27560311e-01 
 8.01000000e-07  8.01000000e-07  7.31265253e-07  1.00819192e-06  9.97136041e-07  1.72840047e-06  6.96033804e-01  7.27560313e-01 
 8.02000000e-07  8.02000000e-07  7.32099618e-07  1.00819191e-06  9.97137407e-07  1.72923621e-06  6.96033805e-01  7.27560312e-01 
 8.03000000e-07  8.03000000e-07  7.32933788e-07  1.00819193e-06  9.97138798e-07  1.73007177e-06  6.96033804e-01  7.27560309e-01 
 8.04000000e-07  8.04000000e-07  7.33767758e-07  1.00819191e-06  9.97140161e-07  1.73090709e-06  6.96033805e-01  7.27560312e-01 
 8.05000000e-07  8.05000000e-07  7.34601496e-07  1.00819191e-06  9.97141536e-07  1.73174221e-06  6.96033805e-01  7.27560310e-01 
 8.06000000e-07  8.06000000e-07  7.35435027e-07  1.00819191e-06  9.97142905e-07  1.73257711e-06  6.96033806e-01  7.27560310e-01 
 8.07000000e-07  8.07000000e-07  7.36268348e-07  1.00819192e-06  9.97144298e-07  1.73341182e-06  6.96033804e-01  7.27560311e-01 
 8.08000000e-07  8.08000000e-07  7.37101464e-07  1.00819191e-06  9.97145650e-07  1.73424629e-06  6.96033806e-01  7.27560312e-01 
 8.09000000e-07  8.09000000e-07  7.37934363e-07  1.00819193e-06  9.97147033e-07  1.73508058e-06  6.96033804e-01  7.27560310e-01 
 8.10000000e-07  8.10000000e-07  7.38767048e-07  1.00819190e-06  9.97148375e-07  1.73591461e-06  6.96033806e-01  7.27560310e-01 
 8.11000000e-07  8.11000000e-07  7.39599521e-07  1.00819193e-06  9.97149762e-07  1.73674847e-06  6.96033804e-01  7.27560309e-01 
 8.12000000e-07  8.12000000e-07  7.40431796e-07  1.00819191e-06  9.97151112e-07  1.73758209e-06  6.96033805e-01  7.27560312e-01 
 8.13000000e-07  8.13000000e-07  7.41263838e-07  1.00819191e-06  9.97152480e-07  1.73841550e-06  6.96033805e-01  7.27560309e-01 
 8.14000000e-07  8.14000000e-07  7.42095686e-07  1.00819192e-06  9.97153847e-07  1.73924871e-06  6.96033804e-01  7.27560311e-01 
 8.15000000e-07  8.15000000e-07  7.42927314e-07  1.00819191e-06  9.97155187e-07  1.74008168e-06  6.96033806e-01  7.27560310e-01 
 8.16000000e-07  8.16000000e-07  7.43758731e-07  1.00819191e-06  9.97156551e-07  1.74091446e-06  6.96033805e-01  7.27560309e-01 
 8.17000000e-07  8.17000000e-07  7.44589936e-07  1.00819192e-06  9.97157914e-07  1.74174703e-06  6.96033805e-01  7.27560312e-01 
 8.18000000e-07  8.18000000e-07  7.45420927e-07  1.00819192e-06  9.97159274e-07  1.74257938e-06  6.96033804e-01  7.27560312e-01 
 8.19000000e-07  8.19000000e-07  7.46251718e-07  1.00819191e-06  9.97160610e-07  1.74341151e-06  6.96033805e-01  7.27560311e-01 
 8.20000000e-07  8.20000000e-07  7.47082286e-07  1.00819192e-06  9.97161973e-07  1.74424344e-06  6.96033804e-01  7.27560312e-01 
 8.21000000e-07  8.21000000e-07  7.47912638e-07  1.00819193e-06  9.97163326e-07  1.74507514e-06  6.96033804e-01  7.27560311e-01 
 8.22000000e-07  8.22000000e-07  7.48742783e-07  1.00819192e-06  9.97164658e-07  1.74590663e-06  6.96033805e-01  7.27560313e-01 
 8.23000000e-07  8.23000000e-07  7.49572708e-07  1.00819192e-06  9.97166016e-07  1.74673790e-06  6.96033804e-01  7.27560311e-01 
 8.24000000e-07  8.24000000e-07  7.50402421e-07  1.00819191e-06  9.97167344e-07  1.74756895e-06  6.96033805e-01  7.27560308e-01 
 8.25000000e-07  8.25000000e-07  7.51231939e-07  1.00819192e-06  9.97168694e-07  1.74839981e-06  6.96033805e-01  7.27560313e-01 
 8.26000000e-07  8.26000000e-07  7.52061222e-07  1.00819191e-06  9.97170023e-07  1.74923043e-06  6.96033806e-01  7.27560310e-01 
 8.27000000e-07  8.27000000e-07  7.52890308e-07  1.00819192e-06  9.97171377e-07  1.75006087e-06  6.96033804e-01  7.27560314e-01 
 8.28000000e-07  8.28000000e-07  7.53719176e-07  1.00819192e-06  9.97172712e-07  1.75089107e-06  6.96033805e-01  7.27560310e-01 
 8.29000000e-07  8.29000000e-07  7.54547829e-07  1.00819192e-06  9.97174043e-07  1.75172105e-06  6.96033805e-01  7.27560310e-01 
 8.30000000e-07  8.30000000e-07  7.55376274e-07  1.00819192e-06  9.97175377e-07  1.75255084e-06  6.96033805e-01  7.27560313e-01 
 8.31000000e-07  8.31000000e-07  7.56204496e-07  1.00819192e-06  9.97176715e-07  1.75338039e-06  6.96033805e-01  7.27560309e-01 
 8.32000000e-07  8.32000000e-07  7.57032520e-07  1.00819192e-06  9.97178043e-07  1.75420975e-06  6.96033805e-01  7.27560311e-01 
 8.33000000e-07  8.33000000e-07  7.57860326e-07  1.00819190e-06  9.97179360e-07  1.75503886e-06  6.96033806e-01  7.27560311e-01 
 8.34000000e-07  8.34000000e-07  7.58687911e-07  1.00819191e-06  9.97180692e-07  1.75586779e-06  6.96033805e-01  7.27560310e-01 
 8.35000000e-07  8.35000000e-07  7.59515295e-07  1.00819193e-06  9.97182036e-07  1.75669651e-06  6.96033804e-01  7.27560314e-01 
 8.36000000e-07  8.36000000e-07  7.60342452e-07  1.00819193e-06  9.97183363e-07  1.75752500e-06  6.96033804e-01  7.27560313e-01 
 8.37000000e-07  8.37000000e-07  7.61169400e-07  1.00819191e-06  9.97184664e-07  1.75835325e-06  6.96033806e-01  7.27560311e-01 
 8.38000000e-07  8.38000000e-07  7.61996134e-07  1.00819192e-06  9.97185996e-07  1.75918131e-06  6.96033805e-01  7.27560310e-01 
 8.39000000e-07  8.39000000e-07  7.62822657e-07  1.00819191e-06  9.97187311e-07  1.76000915e-06  6.96033805e-01  7.27560312e-01 
 8.40000000e-07  8.40000000e-07  7.63648957e-07  1.00819191e-06  9.97188632e-07  1.76083678e-06  6.96033805e-01  7.27560309e-01 
 8.41000000e-07  8.41000000e-07  7.64475057e-07  1.00819191e-06  9.97189947e-07  1.76166419e-06  6.96033806e-01  7.27560312e-01 
 8.42000000e-07  8.42000000e-07  7.65300937e-07  1.00819191e-06  9.97191270e-07  1.76249139e-06  6.96033805e-01  7.27560309e-01 
 8.43000000e-07  8.43000000e-07  7.66126615e-07  1.00819192e-06  9.97192588e-07  1.76331838e-06  6.96033805e-01  7.27560312e-01 
 8.44000000e-07  8.44000000e-07  7.66952057e-07  1.00819193e-06  9.97193908e-07  1.76414515e-06  6.96033804e-01  7.27560310e-01 
 8.45000000e-07  8.45000000e-07  7.67777305e-07  1.00819190e-06  9.97195198e-07  1.76497168e-06  6.96033806e-01  7.27560311e-01 
 8.46000000e-07  8.46000000e-07  7.68602328e-07  1.00819192e-06  9.97196517e-07  1.76579803e-06  6.96033805e-01  7.27560309e-01 
 8.47000000e-07  8.47000000e-07  7.69427142e-07  1.00819191e-06  9.97197812e-07  1.76662414e-06  6.96033806e-01  7.27560311e-01 
 8.48000000e-07  8.48000000e-07  7.70251738e-07  1.00819193e-06  9.97199146e-07  1.76745007e-06  6.96033804e-01  7.27560312e-01 
 8.49000000e-07  8.49000000e-07  7.71076126e-07  1.00819192e-06  9.97200445e-07  1.76827575e-06  6.96033804e-01  7.27560312e-01 
 8.50000000e-07  8.50000000e-07  7.71900293e-07  1.00819191e-06  9.97201740e-07  1.76910121e-06  6.96033805e-01  7.27560310e-01 
 8.51000000e-07  8.51000000e-07  7.72724247e-07  1.00819193e-06  9.97203053e-07  1.76992649e-06  6.96033804e-01  7.27560312e-01 
 8.52000000e-07  8.52000000e-07  7.73547990e-07  1.00819190e-06  9.97204330e-07  1.77075150e-06  6.96033806e-01  7.27560310e-01 
 8.53000000e-07  8.53000000e-07  7.74371529e-07  1.00819192e-06  9.97205644e-07  1.77157635e-06  6.96033805e-01  7.27560312e-01 
 8.54000000e-07  8.54000000e-07  7.75194831e-07  1.00819191e-06  9.97206930e-07  1.77240095e-06  6.96033806e-01  7.27560312e-01 
 8.55000000e-07  8.55000000e-07  7.76017927e-07  1.00819191e-06  9.97208229e-07  1.77322534e-06  6.96033805e-01  7.27560310e-01 
 8.56000000e-07  8.56000000e-07  7.76840814e-07  1.00819193e-06  9.97209542e-07  1.77404954e-06  6.96033804e-01  7.27560312e-01 
 8.57000000e-07  8.57000000e-07  7.77663479e-07  1.00819191e-06  9.97210817e-07  1.77487348e-06  6.96033806e-01  7.27560311e-01 
 8.58000000e-07  8.58000000e-07  7.78485939e-07  1.00819192e-06  9.97212119e-07  1.77569724e-06  6.96033804e-01  7.27560311e-01 
 8.59000000e-07  8.59000000e-07  7.79308177e-07  1.00819192e-06  9.97213412e-07  1.77652078e-06  6.96033804e-01  7.27560314e-01 
 8.60000000e-07  8.60000000e-07  7.80130202e-07  1.00819192e-06  9.97214702e-07  1.77734408e-06  6.96033805e-01  7.27560310e-01 
 8.61000000e-07  8.61000000e-07  7.80952011e-07  1.00819192e-06  9.97215983e-07  1.77816718e-06  6.96033805e-01  7.27560313e-01 
 8.62000000e-07  8.62000000e-07  7.81773604e-07  1.00819191e-06  9.97217267e-07  1.77899005e-06  6.96033805e-01  7.27560309e-01 
 8.63000000e-07  8.63000000e-07  7.82594977e-07  1.00819190e-06  9.97218541e-07  1.77981271e-06  6.96033806e-01  7.27560309e-01 
 8.64000000e-07  8.64000000e-07  7.83416148e-07  1.00819193e-06  9.97219848e-07  1.78063518e-06  6.96033804e-01  7.27560312e-01 
 8.65000000e-07  8.65000000e-07  7.84237093e-07  1.00819192e-06  9.97221120e-07  1.78145740e-06  6.96033805e-01  7.27560308e-01 
 8.66000000e-07  8.66000000e-07  7.85057843e-07  1.00819192e-06  9.97222401e-07  1.78227943e-06  6.96033805e-01  7.27560313e-01 
 8.67000000e-07  8.67000000e-07  7.85878361e-07  1.00819193e-06  9.97223685e-07  1.78310123e-06  6.96033804e-01  7.27560311e-01 
 8.68000000e-07  8.68000000e-07  7.86698660e-07  1.00819191e-06  9.97224941e-07  1.78392279e-06  6.96033806e-01  7.27560309e-01 
 8.69000000e-07  8.69000000e-07  7.87518761e-07  1.00819191e-06  9.97226227e-07  1.78474417e-06  6.96033805e-01  7.27560312e-01 
 8.70000000e-07  8.70000000e-07  7.88338630e-07  1.00819192e-06  9.97227508e-07  1.78556532e-06  6.96033804e-01  7.27560311e-01 
 8.71000000e-07  8.71000000e-07  7.89158287e-07  1.00819193e-06  9.97228785e-07  1.78638626e-06  6.96033804e-01  7.27560314e-01 
 8.72000000e-07  8.72000000e-07  7.89977722e-07  1.00819191e-06  9.97230037e-07  1.78720695e-06  6.96033806e-01  7.27560309e-01 
 8.73000000e-07  8.73000000e-07  7.90796964e-07  1.00819193e-06  9.97231329e-07  1.78802748e-06  6.96033804e-01  7.27560313e-01 
 8.74000000e-07  8.74000000e-07  7.91615975e-07  1.00819191e-06  9.97232579e-07  1.78884774e-06  6.96033806e-01  7.27560309e-01 
 8.75000000e-07  8.75000000e-07  7.92434763e-07  1.00819193e-06  9.97233869e-07  1.78966782e-06  6.96033804e-01  7.27560310e-01 
 8.76000000e-07  8.76000000e-07  7.93253349e-07  1.00819190e-06  9.97235107e-07  1.79048764e-06  6.96033806e-01  7.27560310e-01 
 8.77000000e-07  8.77000000e-07  7.94071722e-07  1.00819193e-06  9.97236398e-07  1.79130730e-06  6.96033804e-01  7.27560312e-01 
 8.78000000e-07  8.78000000e-07  7.94889868e-07  1.00819190e-06  9.97237633e-07  1.79212669e-06  6.96033806e-01  7.27560312e-01 
 8.79000000e-07  8.79000000e-07  7.95707802e-07  1.00819192e-06  9.97238917e-07  1.79294590e-06  6.96033804e-01  7.27560311e-01 
 8.80000000e-07  8.80000000e-07  7.96525532e-07  1.00819191e-06  9.97240162e-07  1.79376487e-06  6.96033805e-01  7.27560312e-01 
 8.81000000e-07  8.81000000e-07  7.97343017e-07  1.00819191e-06  9.97241422e-07  1.79458363e-06  6.96033805e-01  7.27560309e-01 
 8.82000000e-07  8.82000000e-07  7.98160320e-07  1.00819190e-06  9.97242672e-07  1.79540218e-06  6.96033806e-01  7.27560312e-01 
 8.83000000e-07  8.83000000e-07  7.98977382e-07  1.00819191e-06  9.97243937e-07  1.79622051e-06  6.96033805e-01  7.27560311e-01 
 8.84000000e-07  8.84000000e-07  7.99794247e-07  1.00819192e-06  9.97245191e-07  1.79703862e-06  6.96033805e-01  7.27560313e-01 
 8.85000000e-07  8.85000000e-07  8.00610882e-07  1.00819191e-06  9.97246442e-07  1.79785651e-06  6.96033805e-01  7.27560309e-01 
 8.86000000e-07  8.86000000e-07  8.01427305e-07  1.00819193e-06  9.97247710e-07  1.79867420e-06  6.96033804e-01  7.27560311e-01 
 8.87000000e-07  8.87000000e-07  8.02243511e-07  1.00819190e-06  9.97248934e-07  1.79949163e-06  6.96033806e-01  7.27560309e-01 
 8.88000000e-07  8.88000000e-07  8.03059500e-07  1.00819193e-06  9.97250213e-07  1.80030890e-06  6.96033804e-01  7.27560312e-01 
 8.89000000e-07  8.89000000e-07  8.03875265e-07  1.00819192e-06  9.97251448e-07  1.80112591e-06  6.96033805e-01  7.27560310e-01 
 8.90000000e-07  8.90000000e-07  8.04690846e-07  1.00819192e-06  9.97252695e-07  1.80194272e-06  6.96033805e-01  7.27560312e-01 
 8.91000000e-07  8.91000000e-07  8.05506181e-07  1.00819192e-06  9.97253935e-07  1.80275930e-06  6.96033805e-01  7.27560310e-01 
 8.92000000e-07  8.92000000e-07  8.06321308e-07  1.00819191e-06  9.97255176e-07  1.80357567e-06  6.96033805e-01  7.27560313e-01 
 8.93000000e-07  8.93000000e-07  8.07136214e-07  1.00819192e-06  9.97256420e-07  1.80439182e-06  6.96033805e-01  7.27560310e-01 
 8.94000000e-07  8.94000000e-07  8.07950910e-07  1.00819191e-06  9.97257654e-07  1.80520775e-06  6.96033805e-01  7.27560311e-01 
 8.95000000e-07  8.95000000e-07  8.08765382e-07  1.00819191e-06  9.97258896e-07  1.80602347e-06  6.96033805e-01  7.27560310e-01 
 8.96000000e-07  8.96000000e-07  8.09579642e-07  1.00819191e-06  9.97260129e-07  1.80683896e-06  6.96033805e-01  7.27560310e-01 
 8.97000000e-07  8.97000000e-07  8.10393686e-07  1.00819191e-06  9.97261367e-07  1.80765424e-06  6.96033806e-01  7.27560310e-01 
 8.98000000e-07  8.98000000e-07  8.11207510e-07  1.00819192e-06  9.97262608e-07  1.80846931e-06  6.96033805e-01  7.27560309e-01 
 8.99000000e-07  8.99000000e-07  8.12021122e-07  1.00819191e-06  9.97263845e-07  1.80928415e-06  6.96033805e-01  7.27560311e-01 
 9.00000000e-07  9.00000000e-07  8.12834521e-07  1.00819193e-06  9.97265085e-07  1.81009879e-06  6.96033804e-01  7.27560313e-01 
 9.01000000e-07  9.01000000e-07  8.13647695e-07  1.00819191e-06  9.97266300e-07  1.81091318e-06  6.96033805e-01  7.27560310e-01 
 9.02000000e-07  9.02000000e-07  8.14460641e-07  1.00819192e-06  9.97267536e-07  1.81172737e-06  6.96033805e-01  7.27560309e-01 
 9.03000000e-07  9.03000000e-07  8.15273404e-07  1.00819192e-06  9.97268767e-07  1.81254135e-06  6.96033805e-01  7.27560312e-01 
 9.04000000e-07  9.04000000e-07  8.16085926e-07  1.00819193e-06  9.97270003e-07  1.81335512e-06  6.96033804e-01  7.27560312e-01 
 9.05000000e-07  9.05000000e-07  8.16898238e-07  1.00819190e-06  9.97271201e-07  1.81416863e-06  6.96033806e-01  7.27560312e-01 
 9.06000000e-07  9.06000000e-07  8.17710324e-07  1.00819192e-06  9.97272444e-07  1.81498196e-06  6.96033805e-01  7.27560312e-01 
 9.07000000e-07  9.07000000e-07  8.18522196e-07  1.00819190e-06  9.97273654e-07  1.81579504e-06  6.96033806e-01  7.27560310e-01 
 9.08000000e-07  9.08000000e-07  8.19333856e-07  1.00819192e-06  9.97274892e-07  1.81660794e-06  6.96033805e-01  7.27560312e-01 
 9.09000000e-07  9.09000000e-07  8.20145296e-07  1.00819192e-06  9.97276112e-07  1.81742060e-06  6.96033805e-01  7.27560312e-01 
 9.10000000e-07  9.10000000e-07  8.20956526e-07  1.00819190e-06  9.97277310e-07  1.81823302e-06  6.96033806e-01  7.27560310e-01 
 9.11000000e-07  9.11000000e-07  8.21767527e-07  1.00819192e-06  9.97278550e-07  1.81904526e-06  6.96033805e-01  7.27560309e-01 
 9.12000000e-07  9.12000000e-07  8.22578320e-07  1.00819190e-06  9.97279749e-07  1.81985726e-06  6.96033806e-01  7.27560312e-01 
 9.13000000e-07  9.13000000e-07  8.23388882e-07  1.00819192e-06  9.97280985e-07  1.82066906e-06  6.96033804e-01  7.27560309e-01 
 9.14000000e-07  9.14000000e-07  8.24199242e-07  1.00819191e-06  9.97282180e-07  1.82148062e-06  6.96033805e-01  7.27560311e-01 
 9.15000000e-07  9.15000000e-07  8.25009376e-07  1.00819193e-06  9.97283417e-07  1.82229198e-06  6.96033804e-01  7.27560311e-01 
 9.16000000e-07  9.16000000e-07  8.25819301e-07  1.00819192e-06  9.97284619e-07  1.82310311e-06  6.96033805e-01  7.27560313e-01 
 9.17000000e-07  9.17000000e-07  8.26629003e-07  1.00819191e-06  9.97285809e-07  1.82391400e-06  6.96033806e-01  7.27560309e-01 
 9.18000000e-07  9.18000000e-07  8.27438489e-07  1.00819193e-06  9.97287039e-07  1.82472472e-06  6.96033804e-01  7.27560312e-01 
 9.19000000e-07  9.19000000e-07  8.28247753e-07  1.00819192e-06  9.97288243e-07  1.82553518e-06  6.96033805e-01  7.27560310e-01 
 9.20000000e-07  9.20000000e-07  8.29056809e-07  1.00819192e-06  9.97289444e-07  1.82634544e-06  6.96033805e-01  7.27560312e-01 
 9.21000000e-07  9.21000000e-07  8.29865639e-07  1.00819192e-06  9.97290650e-07  1.82715547e-06  6.96033805e-01  7.27560309e-01 
 9.22000000e-07  9.22000000e-07  8.30674249e-07  1.00819192e-06  9.97291860e-07  1.82796530e-06  6.96033805e-01  7.27560312e-01 
 9.23000000e-07  9.23000000e-07  8.31482650e-07  1.00819193e-06  9.97293068e-07  1.82877491e-06  6.96033804e-01  7.27560313e-01 
 9.24000000e-07  9.24000000e-07  8.32290825e-07  1.00819191e-06  9.97294247e-07  1.82958426e-06  6.96033806e-01  7.27560309e-01 
 9.25000000e-07  9.25000000e-07  8.33098794e-07  1.00819192e-06  9.97295460e-07  1.83039344e-06  6.96033805e-01  7.27560314e-01 
 9.26000000e-07  9.26000000e-07  8.33906526e-07  1.00819191e-06  9.97296651e-07  1.83120237e-06  6.96033805e-01  7.27560310e-01 
 9.27000000e-07  9.27000000e-07  8.34714065e-07  1.00819192e-06  9.97297857e-07  1.83201110e-06  6.96033805e-01  7.27560313e-01 
 9.28000000e-07  9.28000000e-07  8.35521368e-07  1.00819191e-06  9.97299042e-07  1.83281960e-06  6.96033805e-01  7.27560312e-01 
 9.29000000e-07  9.29000000e-07  8.36328454e-07  1.00819193e-06  9.97300253e-07  1.83362790e-06  6.96033804e-01  7.27560311e-01 
 9.30000000e-07  9.30000000e-07  8.37135330e-07  1.00819190e-06  9.97301424e-07  1.83443595e-06  6.96033806e-01  7.27560312e-01 
 9.31000000e-07  9.31000000e-07  8.37941981e-07  1.00819192e-06  9.97302632e-07  1.83524380e-06  6.96033805e-01  7.27560310e-01 
 9.32000000e-07  9.32000000e-07  8.38748409e-07  1.00819192e-06  9.97303822e-07  1.83605143e-06  6.96033805e-01  7.27560311e-01 
 9.33000000e-07  9.33000000e-07  8.39554628e-07  1.00819191e-06  9.97304998e-07  1.83685882e-06  6.96033806e-01  7.27560309e-01 
 9.34000000e-07  9.34000000e-07  8.40360631e-07  1.00819191e-06  9.97306190e-07  1.83766601e-06  6.96033805e-01  7.27560308e-01 
 9.35000000e-07  9.35000000e-07  8.41166424e-07  1.00819190e-06  9.97307369e-07  1.83847298e-06  6.96033806e-01  7.27560311e-01 
 9.36000000e-07  9.36000000e-07  8.41971973e-07  1.00819193e-06  9.97308581e-07  1.83927975e-06  6.96033804e-01  7.27560310e-01 
 9.37000000e-07  9.37000000e-07  8.42777329e-07  1.00819190e-06  9.97309733e-07  1.84008625e-06  6.96033806e-01  7.27560309e-01 
