 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           v(Vbp)          v(Vcn)         
 7.50000000e-07  7.50000000e-07  1.70185097e-06  1.00819192e-06  3.55271368e-15  1.70138353e-06  6.96033805e-01  7.27560309e-01 
 7.51000000e-07  7.51000000e-07  1.70272307e-06  1.00819191e-06  3.55271368e-15  1.70225537e-06  6.96033805e-01  7.27560311e-01 
 7.52000000e-07  7.52000000e-07  1.70359501e-06  1.00819193e-06  0.00000000e+00  1.70312705e-06  6.96033804e-01  7.27560312e-01 
 7.53000000e-07  7.53000000e-07  1.70446671e-06  1.00819191e-06  7.10542736e-15  1.70399850e-06  6.96033805e-01  7.27560310e-01 
 7.54000000e-07  7.54000000e-07  1.70533825e-06  1.00819191e-06  3.55271368e-15  1.70486978e-06  6.96033806e-01  7.27560309e-01 
 7.55000000e-07  7.55000000e-07  1.70620961e-06  1.00819191e-06  7.10542736e-15  1.70574088e-06  6.96033805e-01  7.27560314e-01 
 7.56000000e-07  7.56000000e-07  1.70708078e-06  1.00819191e-06  3.55271368e-15  1.70661178e-06  6.96033805e-01  7.27560310e-01 
 7.57000000e-07  7.57000000e-07  1.70795175e-06  1.00819191e-06  3.55271368e-15  1.70748250e-06  6.96033805e-01  7.27560311e-01 
 7.58000000e-07  7.58000000e-07  1.70882253e-06  1.00819190e-06  3.55271368e-15  1.70835302e-06  6.96033806e-01  7.27560311e-01 
 7.59000000e-07  7.59000000e-07  1.70969314e-06  1.00819192e-06  3.55271368e-15  1.70922337e-06  6.96033805e-01  7.27560309e-01 
 7.60000000e-07  7.60000000e-07  1.71056356e-06  1.00819191e-06  7.10542736e-15  1.71009352e-06  6.96033806e-01  7.27560312e-01 
 7.61000000e-07  7.61000000e-07  1.71143378e-06  1.00819191e-06  7.10542736e-15  1.71096349e-06  6.96033806e-01  7.27560310e-01 
 7.62000000e-07  7.62000000e-07  1.71230382e-06  1.00819191e-06  0.00000000e+00  1.71183328e-06  6.96033805e-01  7.27560313e-01 
 7.63000000e-07  7.63000000e-07  1.71317367e-06  1.00819192e-06  3.55271368e-15  1.71270286e-06  6.96033805e-01  7.27560310e-01 
 7.64000000e-07  7.64000000e-07  1.71404335e-06  1.00819192e-06  3.55271368e-15  1.71357228e-06  6.96033804e-01  7.27560312e-01 
 7.65000000e-07  7.65000000e-07  1.71491280e-06  1.00819190e-06  0.00000000e+00  1.71444147e-06  6.96033806e-01  7.27560310e-01 
 7.66000000e-07  7.66000000e-07  1.71578208e-06  1.00819191e-06  3.55271368e-15  1.71531050e-06  6.96033805e-01  7.27560310e-01 
 7.67000000e-07  7.67000000e-07  1.71665118e-06  1.00819191e-06  7.10542736e-15  1.71617934e-06  6.96033805e-01  7.27560313e-01 
 7.68000000e-07  7.68000000e-07  1.71752009e-06  1.00819192e-06  7.10542736e-15  1.71704798e-06  6.96033805e-01  7.27560310e-01 
 7.69000000e-07  7.69000000e-07  1.71838879e-06  1.00819190e-06  7.10542736e-15  1.71791643e-06  6.96033806e-01  7.27560313e-01 
 7.70000000e-07  7.70000000e-07  1.71925734e-06  1.00819193e-06  0.00000000e+00  1.71878472e-06  6.96033804e-01  7.27560310e-01 
 7.71000000e-07  7.71000000e-07  1.72012568e-06  1.00819193e-06  3.55271368e-15  1.71965280e-06  6.96033804e-01  7.27560313e-01 
 7.72000000e-07  7.72000000e-07  1.72099381e-06  1.00819191e-06  0.00000000e+00  1.72052067e-06  6.96033805e-01  7.27560310e-01 
 7.73000000e-07  7.73000000e-07  1.72186176e-06  1.00819191e-06  7.10542736e-15  1.72138837e-06  6.96033805e-01  7.27560310e-01 
 7.74000000e-07  7.74000000e-07  1.72272954e-06  1.00819192e-06  7.10542736e-15  1.72225589e-06  6.96033805e-01  7.27560310e-01 
 7.75000000e-07  7.75000000e-07  1.72359713e-06  1.00819192e-06  3.55271368e-15  1.72312321e-06  6.96033805e-01  7.27560311e-01 
 7.76000000e-07  7.76000000e-07  1.72446451e-06  1.00819191e-06  3.55271368e-15  1.72399033e-06  6.96033806e-01  7.27560309e-01 
 7.77000000e-07  7.77000000e-07  1.72533173e-06  1.00819192e-06  3.55271368e-15  1.72485729e-06  6.96033805e-01  7.27560311e-01 
 7.78000000e-07  7.78000000e-07  1.72619871e-06  1.00819190e-06  3.55271368e-15  1.72572402e-06  6.96033806e-01  7.27560311e-01 
 7.79000000e-07  7.79000000e-07  1.72706554e-06  1.00819191e-06  3.55271368e-15  1.72659059e-06  6.96033806e-01  7.27560309e-01 
 7.80000000e-07  7.80000000e-07  1.72793219e-06  1.00819192e-06  3.55271368e-15  1.72745697e-06  6.96033805e-01  7.27560313e-01 
 7.81000000e-07  7.81000000e-07  1.72879861e-06  1.00819190e-06  0.00000000e+00  1.72832314e-06  6.96033806e-01  7.27560309e-01 
 7.82000000e-07  7.82000000e-07  1.72966487e-06  1.00819193e-06  7.10542736e-15  1.72918915e-06  6.96033804e-01  7.27560312e-01 
 7.83000000e-07  7.83000000e-07  1.73053090e-06  1.00819190e-06  3.55271368e-15  1.73005492e-06  6.96033806e-01  7.27560311e-01 
 7.84000000e-07  7.84000000e-07  1.73139681e-06  1.00819192e-06  3.55271368e-15  1.73092056e-06  6.96033804e-01  7.27560309e-01 
 7.85000000e-07  7.85000000e-07  1.73226248e-06  1.00819191e-06  3.55271368e-15  1.73178597e-06  6.96033805e-01  7.27560313e-01 
 7.86000000e-07  7.86000000e-07  1.73312796e-06  1.00819192e-06  3.55271368e-15  1.73265120e-06  6.96033805e-01  7.27560308e-01 
 7.87000000e-07  7.87000000e-07  1.73399325e-06  1.00819191e-06  3.55271368e-15  1.73351624e-06  6.96033805e-01  7.27560312e-01 
 7.88000000e-07  7.88000000e-07  1.73485837e-06  1.00819192e-06  3.55271368e-15  1.73438109e-06  6.96033805e-01  7.27560310e-01 
 7.89000000e-07  7.89000000e-07  1.73572330e-06  1.00819193e-06  3.55271368e-15  1.73524576e-06  6.96033804e-01  7.27560313e-01 
 7.90000000e-07  7.90000000e-07  1.73658800e-06  1.00819191e-06  3.55271368e-15  1.73611022e-06  6.96033805e-01  7.27560310e-01 
 7.91000000e-07  7.91000000e-07  1.73745254e-06  1.00819191e-06  7.10542736e-15  1.73697449e-06  6.96033805e-01  7.27560313e-01 
 7.92000000e-07  7.92000000e-07  1.73831689e-06  1.00819192e-06  3.55271368e-15  1.73783858e-06  6.96033805e-01  7.27560311e-01 
 7.93000000e-07  7.93000000e-07  1.73918103e-06  1.00819191e-06  3.55271368e-15  1.73870247e-06  6.96033805e-01  7.27560312e-01 
 7.94000000e-07  7.94000000e-07  1.74004499e-06  1.00819191e-06  7.10542736e-15  1.73956617e-06  6.96033805e-01  7.27560309e-01 
 7.95000000e-07  7.95000000e-07  1.74090878e-06  1.00819192e-06  3.55271368e-15  1.74042970e-06  6.96033804e-01  7.27560313e-01 
 7.96000000e-07  7.96000000e-07  1.74177235e-06  1.00819191e-06  3.55271368e-15  1.74129300e-06  6.96033805e-01  7.27560311e-01 
 7.97000000e-07  7.97000000e-07  1.74263572e-06  1.00819190e-06  7.10542736e-15  1.74215612e-06  6.96033806e-01  7.27560309e-01 
 7.98000000e-07  7.98000000e-07  1.74349894e-06  1.00819192e-06  0.00000000e+00  1.74301907e-06  6.96033805e-01  7.27560313e-01 
 7.99000000e-07  7.99000000e-07  1.74436194e-06  1.00819193e-06  3.55271368e-15  1.74388183e-06  6.96033804e-01  7.27560311e-01 
 8.00000000e-07  8.00000000e-07  1.74522474e-06  1.00819192e-06  3.55271368e-15  1.74474437e-06  6.96033805e-01  7.27560313e-01 
 8.01000000e-07  8.01000000e-07  1.74608736e-06  1.00819192e-06  3.55271368e-15  1.74560673e-06  6.96033804e-01  7.27560311e-01 
 8.02000000e-07  8.02000000e-07  1.74694979e-06  1.00819192e-06  3.55271368e-15  1.74646890e-06  6.96033805e-01  7.27560313e-01 
 8.03000000e-07  8.03000000e-07  1.74781202e-06  1.00819191e-06  0.00000000e+00  1.74733087e-06  6.96033805e-01  7.27560311e-01 
 8.04000000e-07  8.04000000e-07  1.74867407e-06  1.00819193e-06  0.00000000e+00  1.74819267e-06  6.96033804e-01  7.27560311e-01 
 8.05000000e-07  8.05000000e-07  1.74953590e-06  1.00819192e-06  3.55271368e-15  1.74905425e-06  6.96033805e-01  7.27560310e-01 
 8.06000000e-07  8.06000000e-07  1.75039757e-06  1.00819192e-06  0.00000000e+00  1.74991565e-06  6.96033805e-01  7.27560312e-01 
 8.07000000e-07  8.07000000e-07  1.75125903e-06  1.00819192e-06  3.55271368e-15  1.75077686e-06  6.96033805e-01  7.27560310e-01 
 8.08000000e-07  8.08000000e-07  1.75212029e-06  1.00819191e-06  3.55271368e-15  1.75163786e-06  6.96033805e-01  7.27560311e-01 
 8.09000000e-07  8.09000000e-07  1.75298138e-06  1.00819191e-06  0.00000000e+00  1.75249868e-06  6.96033806e-01  7.27560310e-01 
 8.10000000e-07  8.10000000e-07  1.75384227e-06  1.00819192e-06  7.10542736e-15  1.75335933e-06  6.96033805e-01  7.27560312e-01 
 8.11000000e-07  8.11000000e-07  1.75470296e-06  1.00819192e-06  0.00000000e+00  1.75421976e-06  6.96033805e-01  7.27560310e-01 
 8.12000000e-07  8.12000000e-07  1.75556346e-06  1.00819192e-06  7.10542736e-15  1.75508001e-06  6.96033805e-01  7.27560311e-01 
 8.13000000e-07  8.13000000e-07  1.75642376e-06  1.00819192e-06  7.10542736e-15  1.75594005e-06  6.96033805e-01  7.27560310e-01 
 8.14000000e-07  8.14000000e-07  1.75728388e-06  1.00819191e-06  3.55271368e-15  1.75679991e-06  6.96033806e-01  7.27560311e-01 
 8.15000000e-07  8.15000000e-07  1.75814382e-06  1.00819192e-06  3.55271368e-15  1.75765959e-06  6.96033804e-01  7.27560312e-01 
 8.16000000e-07  8.16000000e-07  1.75900353e-06  1.00819191e-06  7.10542736e-15  1.75851904e-06  6.96033806e-01  7.27560311e-01 
 8.17000000e-07  8.17000000e-07  1.75986306e-06  1.00819191e-06  7.10542736e-15  1.75937832e-06  6.96033805e-01  7.27560309e-01 
 8.18000000e-07  8.18000000e-07  1.76072240e-06  1.00819190e-06  7.10542736e-15  1.76023740e-06  6.96033806e-01  7.27560311e-01 
 8.19000000e-07  8.19000000e-07  1.76158157e-06  1.00819193e-06  7.10542736e-15  1.76109631e-06  6.96033804e-01  7.27560310e-01 
 8.20000000e-07  8.20000000e-07  1.76244051e-06  1.00819192e-06  7.10542736e-15  1.76195500e-06  6.96033805e-01  7.27560312e-01 
 8.21000000e-07  8.21000000e-07  1.76329926e-06  1.00819191e-06  1.06581410e-14  1.76281350e-06  6.96033806e-01  7.27560310e-01 
 8.22000000e-07  8.22000000e-07  1.76415784e-06  1.00819192e-06  7.10542736e-15  1.76367183e-06  6.96033805e-01  7.27560314e-01 
 8.23000000e-07  8.23000000e-07  1.76501622e-06  1.00819192e-06  3.55271368e-15  1.76452994e-06  6.96033804e-01  7.27560310e-01 
 8.24000000e-07  8.24000000e-07  1.76587440e-06  1.00819193e-06  7.10542736e-15  1.76538786e-06  6.96033804e-01  7.27560311e-01 
 8.25000000e-07  8.25000000e-07  1.76673237e-06  1.00819191e-06  7.10542736e-15  1.76624558e-06  6.96033805e-01  7.27560310e-01 
 8.26000000e-07  8.26000000e-07  1.76759016e-06  1.00819191e-06  7.10542736e-15  1.76710311e-06  6.96033806e-01  7.27560311e-01 
 8.27000000e-07  8.27000000e-07  1.76844777e-06  1.00819192e-06  7.10542736e-15  1.76796046e-06  6.96033805e-01  7.27560311e-01 
 8.28000000e-07  8.28000000e-07  1.76930516e-06  1.00819191e-06  7.10542736e-15  1.76881760e-06  6.96033806e-01  7.27560311e-01 
 8.29000000e-07  8.29000000e-07  1.77016238e-06  1.00819192e-06  3.55271368e-15  1.76967456e-06  6.96033805e-01  7.27560311e-01 
 8.30000000e-07  8.30000000e-07  1.77101940e-06  1.00819192e-06  3.55271368e-15  1.77053132e-06  6.96033805e-01  7.27560310e-01 
 8.31000000e-07  8.31000000e-07  1.77187622e-06  1.00819192e-06  0.00000000e+00  1.77138789e-06  6.96033805e-01  7.27560313e-01 
 8.32000000e-07  8.32000000e-07  1.77273284e-06  1.00819192e-06  3.55271368e-15  1.77224426e-06  6.96033805e-01  7.27560311e-01 
 8.33000000e-07  8.33000000e-07  1.77358927e-06  1.00819192e-06  7.10542736e-15  1.77310043e-06  6.96033805e-01  7.27560313e-01 
 8.34000000e-07  8.34000000e-07  1.77444550e-06  1.00819190e-06  3.55271368e-15  1.77395640e-06  6.96033806e-01  7.27560311e-01 
 8.35000000e-07  8.35000000e-07  1.77530154e-06  1.00819192e-06  0.00000000e+00  1.77481219e-06  6.96033805e-01  7.27560308e-01 
 8.36000000e-07  8.36000000e-07  1.77615738e-06  1.00819191e-06  3.55271368e-15  1.77566778e-06  6.96033805e-01  7.27560313e-01 
 8.37000000e-07  8.37000000e-07  1.77701303e-06  1.00819191e-06  7.10542736e-15  1.77652317e-06  6.96033805e-01  7.27560309e-01 
 8.38000000e-07  8.38000000e-07  1.77786849e-06  1.00819191e-06  3.55271368e-15  1.77737837e-06  6.96033806e-01  7.27560311e-01 
 8.39000000e-07  8.39000000e-07  1.77872376e-06  1.00819192e-06  3.55271368e-15  1.77823339e-06  6.96033805e-01  7.27560311e-01 
 8.40000000e-07  8.40000000e-07  1.77957881e-06  1.00819190e-06  7.10542736e-15  1.77908818e-06  6.96033806e-01  7.27560311e-01 
 8.41000000e-07  8.41000000e-07  1.78043371e-06  1.00819193e-06  7.10542736e-15  1.77994282e-06  6.96033804e-01  7.27560310e-01 
 8.42000000e-07  8.42000000e-07  1.78128837e-06  1.00819192e-06  3.55271368e-15  1.78079723e-06  6.96033805e-01  7.27560311e-01 
 8.43000000e-07  8.43000000e-07  1.78214285e-06  1.00819192e-06  7.10542736e-15  1.78165145e-06  6.96033805e-01  7.27560310e-01 
 8.44000000e-07  8.44000000e-07  1.78299713e-06  1.00819191e-06  3.55271368e-15  1.78250548e-06  6.96033805e-01  7.27560314e-01 
 8.45000000e-07  8.45000000e-07  1.78385124e-06  1.00819193e-06  3.55271368e-15  1.78335932e-06  6.96033804e-01  7.27560311e-01 
 8.46000000e-07  8.46000000e-07  1.78470512e-06  1.00819192e-06  3.55271368e-15  1.78421295e-06  6.96033805e-01  7.27560311e-01 
 8.47000000e-07  8.47000000e-07  1.78555882e-06  1.00819193e-06  7.10542736e-15  1.78506641e-06  6.96033804e-01  7.27560311e-01 
 8.48000000e-07  8.48000000e-07  1.78641232e-06  1.00819192e-06  7.10542736e-15  1.78591965e-06  6.96033805e-01  7.27560313e-01 
 8.49000000e-07  8.49000000e-07  1.78726564e-06  1.00819193e-06  0.00000000e+00  1.78677271e-06  6.96033804e-01  7.27560311e-01 
 8.50000000e-07  8.50000000e-07  1.78811873e-06  1.00819191e-06  0.00000000e+00  1.78762554e-06  6.96033805e-01  7.27560312e-01 
 8.51000000e-07  8.51000000e-07  1.78897164e-06  1.00819191e-06  3.55271368e-15  1.78847819e-06  6.96033806e-01  7.27560312e-01 
 8.52000000e-07  8.52000000e-07  1.78982436e-06  1.00819192e-06  7.10542736e-15  1.78933067e-06  6.96033805e-01  7.27560310e-01 
 8.53000000e-07  8.53000000e-07  1.79067690e-06  1.00819192e-06  0.00000000e+00  1.79018294e-06  6.96033805e-01  7.27560313e-01 
 8.54000000e-07  8.54000000e-07  1.79152921e-06  1.00819193e-06  7.10542736e-15  1.79103501e-06  6.96033804e-01  7.27560312e-01 
 8.55000000e-07  8.55000000e-07  1.79238131e-06  1.00819190e-06  7.10542736e-15  1.79188685e-06  6.96033806e-01  7.27560309e-01 
 8.56000000e-07  8.56000000e-07  1.79323326e-06  1.00819192e-06  7.10542736e-15  1.79273855e-06  6.96033805e-01  7.27560312e-01 
 8.57000000e-07  8.57000000e-07  1.79408498e-06  1.00819190e-06  7.10542736e-15  1.79359002e-06  6.96033806e-01  7.27560311e-01 
 8.58000000e-07  8.58000000e-07  1.79493654e-06  1.00819193e-06  7.10542736e-15  1.79444133e-06  6.96033804e-01  7.27560312e-01 
 8.59000000e-07  8.59000000e-07  1.79578786e-06  1.00819190e-06  0.00000000e+00  1.79529239e-06  6.96033806e-01  7.27560312e-01 
 8.60000000e-07  8.60000000e-07  1.79663902e-06  1.00819191e-06  3.55271368e-15  1.79614329e-06  6.96033805e-01  7.27560310e-01 
 8.61000000e-07  8.61000000e-07  1.79748998e-06  1.00819192e-06  3.55271368e-15  1.79699400e-06  6.96033804e-01  7.27560314e-01 
 8.62000000e-07  8.62000000e-07  1.79834071e-06  1.00819191e-06  3.55271368e-15  1.79784447e-06  6.96033806e-01  7.27560309e-01 
 8.63000000e-07  8.63000000e-07  1.79919129e-06  1.00819193e-06  7.10542736e-15  1.79869480e-06  6.96033804e-01  7.27560314e-01 
 8.64000000e-07  8.64000000e-07  1.80004164e-06  1.00819193e-06  3.55271368e-15  1.79954489e-06  6.96033804e-01  7.27560311e-01 
 8.65000000e-07  8.65000000e-07  1.80089178e-06  1.00819190e-06  1.06581410e-14  1.80039478e-06  6.96033806e-01  7.27560311e-01 
 8.66000000e-07  8.66000000e-07  1.80174174e-06  1.00819191e-06  3.55271368e-15  1.80124448e-06  6.96033806e-01  7.27560308e-01 
 8.67000000e-07  8.67000000e-07  1.80259153e-06  1.00819192e-06  0.00000000e+00  1.80209402e-06  6.96033805e-01  7.27560314e-01 
 8.68000000e-07  8.68000000e-07  1.80344109e-06  1.00819192e-06  3.55271368e-15  1.80294333e-06  6.96033804e-01  7.27560310e-01 
 8.69000000e-07  8.69000000e-07  1.80429045e-06  1.00819191e-06  3.55271368e-15  1.80379243e-06  6.96033805e-01  7.27560311e-01 
 8.70000000e-07  8.70000000e-07  1.80513963e-06  1.00819191e-06  7.10542736e-15  1.80464136e-06  6.96033805e-01  7.27560312e-01 
 8.71000000e-07  8.71000000e-07  1.80598861e-06  1.00819192e-06  7.10542736e-15  1.80549008e-06  6.96033804e-01  7.27560309e-01 
 8.72000000e-07  8.72000000e-07  1.80683738e-06  1.00819191e-06  3.55271368e-15  1.80633860e-06  6.96033805e-01  7.27560310e-01 
 8.73000000e-07  8.73000000e-07  1.80768598e-06  1.00819193e-06  0.00000000e+00  1.80718695e-06  6.96033804e-01  7.27560311e-01 
 8.74000000e-07  8.74000000e-07  1.80853434e-06  1.00819191e-06  7.10542736e-15  1.80803506e-06  6.96033805e-01  7.27560311e-01 
 8.75000000e-07  8.75000000e-07  1.80938255e-06  1.00819193e-06  3.55271368e-15  1.80888301e-06  6.96033804e-01  7.27560312e-01 
 8.76000000e-07  8.76000000e-07  1.81023052e-06  1.00819192e-06  7.10542736e-15  1.80973074e-06  6.96033805e-01  7.27560313e-01 
 8.77000000e-07  8.77000000e-07  1.81107831e-06  1.00819191e-06  3.55271368e-15  1.81057826e-06  6.96033805e-01  7.27560311e-01 
 8.78000000e-07  8.78000000e-07  1.81192591e-06  1.00819192e-06  0.00000000e+00  1.81142560e-06  6.96033805e-01  7.27560313e-01 
 8.79000000e-07  8.79000000e-07  1.81277328e-06  1.00819191e-06  3.55271368e-15  1.81227273e-06  6.96033805e-01  7.27560310e-01 
 8.80000000e-07  8.80000000e-07  1.81362048e-06  1.00819191e-06  7.10542736e-15  1.81311968e-06  6.96033805e-01  7.27560312e-01 
 8.81000000e-07  8.81000000e-07  1.81446748e-06  1.00819192e-06  3.55271368e-15  1.81396643e-06  6.96033805e-01  7.27560310e-01 
 8.82000000e-07  8.82000000e-07  1.81531430e-06  1.00819193e-06  0.00000000e+00  1.81481298e-06  6.96033804e-01  7.27560313e-01 
 8.83000000e-07  8.83000000e-07  1.81616088e-06  1.00819193e-06  7.10542736e-15  1.81565932e-06  6.96033804e-01  7.27560310e-01 
 8.84000000e-07  8.84000000e-07  1.81700726e-06  1.00819191e-06  7.10542736e-15  1.81650545e-06  6.96033806e-01  7.27560311e-01 
 8.85000000e-07  8.85000000e-07  1.81785349e-06  1.00819192e-06  3.55271368e-15  1.81735141e-06  6.96033805e-01  7.27560311e-01 
 8.86000000e-07  8.86000000e-07  1.81869949e-06  1.00819192e-06  7.10542736e-15  1.81819717e-06  6.96033805e-01  7.27560313e-01 
 8.87000000e-07  8.87000000e-07  1.81954530e-06  1.00819193e-06  3.55271368e-15  1.81904272e-06  6.96033804e-01  7.27560311e-01 
 8.88000000e-07  8.88000000e-07  1.82039090e-06  1.00819192e-06  3.55271368e-15  1.81988807e-06  6.96033805e-01  7.27560311e-01 
 8.89000000e-07  8.89000000e-07  1.82123632e-06  1.00819193e-06  7.10542736e-15  1.82073323e-06  6.96033804e-01  7.27560312e-01 
 8.90000000e-07  8.90000000e-07  1.82208151e-06  1.00819191e-06  0.00000000e+00  1.82157817e-06  6.96033805e-01  7.27560310e-01 
 8.91000000e-07  8.91000000e-07  1.82292652e-06  1.00819191e-06  7.10542736e-15  1.82242293e-06  6.96033805e-01  7.27560312e-01 
 8.92000000e-07  8.92000000e-07  1.82377133e-06  1.00819192e-06  7.10542736e-15  1.82326749e-06  6.96033805e-01  7.27560311e-01 
 8.93000000e-07  8.93000000e-07  1.82461593e-06  1.00819190e-06  7.10542736e-15  1.82411184e-06  6.96033806e-01  7.27560311e-01 
 8.94000000e-07  8.94000000e-07  1.82546036e-06  1.00819191e-06  3.55271368e-15  1.82495601e-06  6.96033805e-01  7.27560310e-01 
 8.95000000e-07  8.95000000e-07  1.82630458e-06  1.00819192e-06  0.00000000e+00  1.82579998e-06  6.96033805e-01  7.27560313e-01 
 8.96000000e-07  8.96000000e-07  1.82714858e-06  1.00819191e-06  3.55271368e-15  1.82664372e-06  6.96033806e-01  7.27560309e-01 
 8.97000000e-07  8.97000000e-07  1.82799241e-06  1.00819192e-06  7.10542736e-15  1.82748730e-06  6.96033805e-01  7.27560310e-01 
 8.98000000e-07  8.98000000e-07  1.82883601e-06  1.00819191e-06  3.55271368e-15  1.82833065e-06  6.96033805e-01  7.27560312e-01 
 8.99000000e-07  8.99000000e-07  1.82967942e-06  1.00819191e-06  3.55271368e-15  1.82917381e-06  6.96033805e-01  7.27560310e-01 
 9.00000000e-07  9.00000000e-07  1.83052264e-06  1.00819191e-06  3.55271368e-15  1.83001678e-06  6.96033806e-01  7.27560312e-01 
 9.01000000e-07  9.01000000e-07  1.83136567e-06  1.00819192e-06  3.55271368e-15  1.83085955e-06  6.96033805e-01  7.27560309e-01 
 9.02000000e-07  9.02000000e-07  1.83220848e-06  1.00819192e-06  7.10542736e-15  1.83170212e-06  6.96033805e-01  7.27560313e-01 
 9.03000000e-07  9.03000000e-07  1.83305109e-06  1.00819192e-06  7.10542736e-15  1.83254448e-06  6.96033805e-01  7.27560310e-01 
 9.04000000e-07  9.04000000e-07  1.83389352e-06  1.00819192e-06  3.55271368e-15  1.83338664e-06  6.96033805e-01  7.27560312e-01 
 9.05000000e-07  9.05000000e-07  1.83473572e-06  1.00819190e-06  3.55271368e-15  1.83422860e-06  6.96033806e-01  7.27560311e-01 
 9.06000000e-07  9.06000000e-07  1.83557776e-06  1.00819193e-06  3.55271368e-15  1.83507038e-06  6.96033804e-01  7.27560311e-01 
 9.07000000e-07  9.07000000e-07  1.83641957e-06  1.00819192e-06  3.55271368e-15  1.83591195e-06  6.96033805e-01  7.27560313e-01 
 9.08000000e-07  9.08000000e-07  1.83726118e-06  1.00819192e-06  0.00000000e+00  1.83675330e-06  6.96033805e-01  7.27560310e-01 
 9.09000000e-07  9.09000000e-07  1.83810261e-06  1.00819193e-06  7.10542736e-15  1.83759448e-06  6.96033804e-01  7.27560313e-01 
 9.10000000e-07  9.10000000e-07  1.83894382e-06  1.00819192e-06  3.55271368e-15  1.83843544e-06  6.96033805e-01  7.27560311e-01 
 9.11000000e-07  9.11000000e-07  1.83978485e-06  1.00819193e-06  3.55271368e-15  1.83927621e-06  6.96033804e-01  7.27560313e-01 
 9.12000000e-07  9.12000000e-07  1.84062566e-06  1.00819192e-06  7.10542736e-15  1.84011677e-06  6.96033805e-01  7.27560313e-01 
 9.13000000e-07  9.13000000e-07  1.84146626e-06  1.00819191e-06  3.55271368e-15  1.84095712e-06  6.96033805e-01  7.27560309e-01 
 9.14000000e-07  9.14000000e-07  1.84230668e-06  1.00819192e-06  7.10542736e-15  1.84179730e-06  6.96033805e-01  7.27560311e-01 
 9.15000000e-07  9.15000000e-07  1.84314689e-06  1.00819192e-06  1.06581410e-14  1.84263726e-06  6.96033805e-01  7.27560312e-01 
 9.16000000e-07  9.16000000e-07  1.84398690e-06  1.00819191e-06  7.10542736e-15  1.84347701e-06  6.96033805e-01  7.27560310e-01 
 9.17000000e-07  9.17000000e-07  1.84482672e-06  1.00819192e-06  3.55271368e-15  1.84431659e-06  6.96033805e-01  7.27560313e-01 
 9.18000000e-07  9.18000000e-07  1.84566633e-06  1.00819191e-06  3.55271368e-15  1.84515594e-06  6.96033805e-01  7.27560312e-01 
 9.19000000e-07  9.19000000e-07  1.84650575e-06  1.00819193e-06  3.55271368e-15  1.84599511e-06  6.96033804e-01  7.27560310e-01 
 9.20000000e-07  9.20000000e-07  1.84734496e-06  1.00819191e-06  7.10542736e-15  1.84683406e-06  6.96033805e-01  7.27560313e-01 
 9.21000000e-07  9.21000000e-07  1.84818398e-06  1.00819193e-06  3.55271368e-15  1.84767284e-06  6.96033804e-01  7.27560311e-01 
 9.22000000e-07  9.22000000e-07  1.84902277e-06  1.00819191e-06  3.55271368e-15  1.84851137e-06  6.96033806e-01  7.27560310e-01 
 9.23000000e-07  9.23000000e-07  1.84986139e-06  1.00819192e-06  7.10542736e-15  1.84934975e-06  6.96033804e-01  7.27560310e-01 
 9.24000000e-07  9.24000000e-07  1.85069980e-06  1.00819192e-06  0.00000000e+00  1.85018790e-06  6.96033805e-01  7.27560313e-01 
 9.25000000e-07  9.25000000e-07  1.85153799e-06  1.00819191e-06  0.00000000e+00  1.85102585e-06  6.96033805e-01  7.27560310e-01 
 9.26000000e-07  9.26000000e-07  1.85237600e-06  1.00819191e-06  7.10542736e-15  1.85186361e-06  6.96033805e-01  7.27560313e-01 
 9.27000000e-07  9.27000000e-07  1.85321382e-06  1.00819193e-06  7.10542736e-15  1.85270117e-06  6.96033804e-01  7.27560311e-01 
 9.28000000e-07  9.28000000e-07  1.85405141e-06  1.00819191e-06  3.55271368e-15  1.85353850e-06  6.96033806e-01  7.27560312e-01 
 9.29000000e-07  9.29000000e-07  1.85488883e-06  1.00819193e-06  3.55271368e-15  1.85437568e-06  6.96033804e-01  7.27560312e-01 
 9.30000000e-07  9.30000000e-07  1.85572602e-06  1.00819192e-06  7.10542736e-15  1.85521262e-06  6.96033804e-01  7.27560309e-01 
 9.31000000e-07  9.31000000e-07  1.85656302e-06  1.00819192e-06  3.55271368e-15  1.85604937e-06  6.96033805e-01  7.27560313e-01 
 9.32000000e-07  9.32000000e-07  1.85739981e-06  1.00819192e-06  3.55271368e-15  1.85688591e-06  6.96033805e-01  7.27560311e-01 
 9.33000000e-07  9.33000000e-07  1.85823642e-06  1.00819193e-06  7.10542736e-15  1.85772227e-06  6.96033804e-01  7.27560314e-01 
 9.34000000e-07  9.34000000e-07  1.85907280e-06  1.00819192e-06  3.55271368e-15  1.85855840e-06  6.96033804e-01  7.27560311e-01 
 9.35000000e-07  9.35000000e-07  1.85990901e-06  1.00819192e-06  0.00000000e+00  1.85939435e-06  6.96033805e-01  7.27560312e-01 
 9.36000000e-07  9.36000000e-07  1.86074499e-06  1.00819193e-06  3.55271368e-15  1.86023008e-06  6.96033804e-01  7.27560310e-01 
 9.37000000e-07  9.37000000e-07  1.86158078e-06  1.00819192e-06  7.10542736e-15  1.86106562e-06  6.96033804e-01  7.27560312e-01 
