 v-sweep         i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 1.17000000e-01  2.56715239e-06  2.65707283e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92733050e-12  2.37871670e-01  2.37173433e-01  2.43534482e-06  1.25562138e-08 
 1.18000000e-01  2.56715249e-06  2.65707348e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92282709e-12  2.37871671e-01  2.37173434e-01  2.43714522e-06  1.27359896e-08 
 1.19000000e-01  2.56715241e-06  2.65707330e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.94669802e-12  2.37871670e-01  2.37173433e-01  2.43890142e-06  1.29128055e-08 
 1.20000000e-01  2.56715251e-06  2.65707375e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373818e-06 -4.93714147e-12  2.37871673e-01  2.37173435e-01  2.44061534e-06  1.30867921e-08 
 1.21000000e-01  2.56715244e-06  2.65707379e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92799889e-12  2.37871670e-01  2.37173432e-01  2.44228807e-06  1.32580391e-08 
 1.22000000e-01  2.56715239e-06  2.65707319e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93366447e-12  2.37871671e-01  2.37173433e-01  2.44392123e-06  1.34266043e-08 
 1.23000000e-01  2.56715237e-06  2.65707547e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93407502e-12  2.37871670e-01  2.37173431e-01  2.44551613e-06  1.35926914e-08 
 1.24000000e-01  2.56715244e-06  2.65707522e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92756551e-12  2.37871671e-01  2.37173433e-01  2.44707412e-06  1.37562282e-08 
 1.25000000e-01  2.56715237e-06  2.65707435e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93268747e-12  2.37871671e-01  2.37173432e-01  2.44859622e-06  1.39173695e-08 
 1.26000000e-01  2.56715246e-06  2.65707487e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92331646e-12  2.37871674e-01  2.37173434e-01  2.45008381e-06  1.40762033e-08 
 1.27000000e-01  2.56715236e-06  2.65707186e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373802e-06 -4.93751682e-12  2.37871671e-01  2.37173434e-01  2.45153777e-06  1.42327452e-08 
 1.28000000e-01  2.56715248e-06  2.65707559e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373818e-06 -4.94062463e-12  2.37871672e-01  2.37173433e-01  2.45295950e-06  1.43872669e-08 
 1.29000000e-01  2.56715242e-06  2.65707125e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93330180e-12  2.37871670e-01  2.37173435e-01  2.45434964e-06  1.45395265e-08 
 1.30000000e-01  2.56715254e-06  2.65707267e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373822e-06 -4.92920420e-12  2.37871671e-01  2.37173433e-01  2.45570943e-06  1.46898338e-08 
 1.31000000e-01  2.56715238e-06  2.65707330e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373803e-06 -4.92106766e-12  2.37871671e-01  2.37173434e-01  2.45703945e-06  1.48381645e-08 
 1.32000000e-01  2.56715244e-06  2.65707350e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93080774e-12  2.37871671e-01  2.37173434e-01  2.45834096e-06  1.49845789e-08 
 1.33000000e-01  2.56715245e-06  2.65707429e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93082046e-12  2.37871671e-01  2.37173433e-01  2.45961465e-06  1.51291211e-08 
 1.34000000e-01  2.56715247e-06  2.65707247e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93766135e-12  2.37871671e-01  2.37173435e-01  2.46086133e-06  1.52718056e-08 
 1.35000000e-01  2.56715239e-06  2.65707201e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93108364e-12  2.37871670e-01  2.37173433e-01  2.46208167e-06  1.54127924e-08 
 1.36000000e-01  2.56715250e-06  2.65707075e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92689193e-12  2.37871670e-01  2.37173436e-01  2.46327659e-06  1.55520445e-08 
 1.37000000e-01  2.56715247e-06  2.65707220e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.94223926e-12  2.37871672e-01  2.37173435e-01  2.46444661e-06  1.56896891e-08 
 1.38000000e-01  2.56715251e-06  2.65707304e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93840925e-12  2.37871672e-01  2.37173435e-01  2.46559254e-06  1.58257101e-08 
 1.39000000e-01  2.56715235e-06  2.65707500e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93487102e-12  2.37871671e-01  2.37173432e-01  2.46671474e-06  1.59601941e-08 
 1.40000000e-01  2.56715247e-06  2.65707234e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92525870e-12  2.37871672e-01  2.37173435e-01  2.46781434e-06  1.60930842e-08 
 1.41000000e-01  2.56715235e-06  2.65707431e-08  3.61713346e-01  1.14302924e+00  2.09654219e-09  2.59373802e-06 -4.93161609e-12  2.37871669e-01  2.37173432e-01  2.46889140e-06  1.62245617e-08 
 1.42000000e-01  2.56715247e-06  2.65707165e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92596494e-12  2.37871670e-01  2.37173434e-01  2.46994693e-06  1.63544756e-08 
 1.43000000e-01  2.56715243e-06  2.65707269e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93222849e-12  2.37871671e-01  2.37173435e-01  2.47098104e-06  1.64830842e-08 
 1.44000000e-01  2.56715248e-06  2.65707316e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93695526e-12  2.37871671e-01  2.37173433e-01  2.47199459e-06  1.66103273e-08 
 1.45000000e-01  2.56715248e-06  2.65707210e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93387635e-12  2.37871670e-01  2.37173433e-01  2.47298785e-06  1.67361702e-08 
 1.46000000e-01  2.56715237e-06  2.65707263e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373803e-06 -4.92928619e-12  2.37871670e-01  2.37173433e-01  2.47396127e-06  1.68607501e-08 
 1.47000000e-01  2.56715238e-06  2.65707495e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92763026e-12  2.37871673e-01  2.37173435e-01  2.47491544e-06  1.69840422e-08 
 1.48000000e-01  2.56715245e-06  2.65707126e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92938673e-12  2.37871671e-01  2.37173435e-01  2.47585086e-06  1.71060295e-08 
 1.49000000e-01  2.56715246e-06  2.65707500e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93486606e-12  2.37871671e-01  2.37173434e-01  2.47676779e-06  1.72269745e-08 
 1.50000000e-01  2.56715239e-06  2.65707163e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92390341e-12  2.37871670e-01  2.37173434e-01  2.47766655e-06  1.73465020e-08 
 1.51000000e-01  2.56715240e-06  2.65707678e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92369718e-12  2.37871672e-01  2.37173432e-01  2.47854766e-06  1.74650805e-08 
 1.52000000e-01  2.56715239e-06  2.65707261e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93692593e-12  2.37871672e-01  2.37173434e-01  2.47941146e-06  1.75823178e-08 
 1.53000000e-01  2.56715246e-06  2.65707250e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93146019e-12  2.37871671e-01  2.37173435e-01  2.48025840e-06  1.76985449e-08 
 1.54000000e-01  2.56715239e-06  2.65707448e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93169830e-12  2.37871672e-01  2.37173434e-01  2.48108848e-06  1.78136839e-08 
 1.55000000e-01  2.56715241e-06  2.65707476e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92464057e-12  2.37871673e-01  2.37173433e-01  2.48190236e-06  1.79277624e-08 
 1.56000000e-01  2.56715242e-06  2.65707227e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93148037e-12  2.37871671e-01  2.37173435e-01  2.48270023e-06  1.80407014e-08 
 1.57000000e-01  2.56715244e-06  2.65707464e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92512165e-12  2.37871672e-01  2.37173435e-01  2.48348236e-06  1.81527025e-08 
 1.58000000e-01  2.56715251e-06  2.65707042e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93770971e-12  2.37871670e-01  2.37173435e-01  2.48424909e-06  1.82635826e-08 
 1.59000000e-01  2.56715247e-06  2.65707272e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93630716e-12  2.37871672e-01  2.37173434e-01  2.48500050e-06  1.83735849e-08 
 1.60000000e-01  2.56715242e-06  2.65707383e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92633983e-12  2.37871671e-01  2.37173433e-01  2.48573701e-06  1.84825901e-08 
 1.61000000e-01  2.56715243e-06  2.65707493e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93951439e-12  2.37871671e-01  2.37173432e-01  2.48645888e-06  1.85906681e-08 
 1.62000000e-01  2.56715248e-06  2.65707095e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92926324e-12  2.37871673e-01  2.37173436e-01  2.48716639e-06  1.86976767e-08 
 1.63000000e-01  2.56715244e-06  2.65707219e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93179453e-12  2.37871670e-01  2.37173433e-01  2.48785959e-06  1.88038274e-08 
 1.64000000e-01  2.56715242e-06  2.65707180e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.94190155e-12  2.37871671e-01  2.37173435e-01  2.48853876e-06  1.89090898e-08 
 1.65000000e-01  2.56715244e-06  2.65707452e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92755232e-12  2.37871672e-01  2.37173433e-01  2.48920420e-06  1.90134664e-08 
 1.66000000e-01  2.56715247e-06  2.65707240e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93936619e-12  2.37871671e-01  2.37173434e-01  2.48985614e-06  1.91169067e-08 
 1.67000000e-01  2.56715240e-06  2.65707133e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93674670e-12  2.37871669e-01  2.37173433e-01  2.49049454e-06  1.92194585e-08 
 1.68000000e-01  2.56715249e-06  2.65707129e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.91894220e-12  2.37871669e-01  2.37173433e-01  2.49111993e-06  1.93211824e-08 
 1.69000000e-01  2.56715240e-06  2.65707087e-08  3.61713344e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93268519e-12  2.37871667e-01  2.37173432e-01  2.49173212e-06  1.94220284e-08 
 1.70000000e-01  2.56715239e-06  2.65707223e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92442826e-12  2.37871671e-01  2.37173433e-01  2.49233150e-06  1.95220702e-08 
 1.71000000e-01  2.56715238e-06  2.65707395e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.94249536e-12  2.37871673e-01  2.37173434e-01  2.49291827e-06  1.96212708e-08 
 1.72000000e-01  2.56715244e-06  2.65707457e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93767588e-12  2.37871671e-01  2.37173432e-01  2.49349258e-06  1.97196619e-08 
 1.73000000e-01  2.56715245e-06  2.65707246e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93205106e-12  2.37871671e-01  2.37173433e-01  2.49405453e-06  1.98171830e-08 
 1.74000000e-01  2.56715244e-06  2.65707265e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93185097e-12  2.37871671e-01  2.37173433e-01  2.49460423e-06  1.99139483e-08 
 1.75000000e-01  2.56715242e-06  2.65707383e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.94245131e-12  2.37871671e-01  2.37173432e-01  2.49514193e-06  2.00098853e-08 
 1.76000000e-01  2.56715248e-06  2.65707062e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92712232e-12  2.37871671e-01  2.37173436e-01  2.49566776e-06  2.01049928e-08 
 1.77000000e-01  2.56715244e-06  2.65707498e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93147302e-12  2.37871670e-01  2.37173431e-01  2.49618171e-06  2.01994617e-08 
 1.78000000e-01  2.56715241e-06  2.65707274e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93778924e-12  2.37871671e-01  2.37173433e-01  2.49668408e-06  2.02930202e-08 
 1.79000000e-01  2.56715237e-06  2.65707548e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93279389e-12  2.37871672e-01  2.37173434e-01  2.49717494e-06  2.03859134e-08 
 1.80000000e-01  2.56715245e-06  2.65707584e-08  3.61713362e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92159509e-12  2.37871674e-01  2.37173433e-01  2.49765456e-06  2.04779589e-08 
 1.81000000e-01  2.56715245e-06  2.65707099e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93819339e-12  2.37871670e-01  2.37173434e-01  2.49812293e-06  2.05691686e-08 
 1.82000000e-01  2.56715243e-06  2.65707209e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93184582e-12  2.37871670e-01  2.37173432e-01  2.49858016e-06  2.06597632e-08 
 1.83000000e-01  2.56715250e-06  2.65707178e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93458223e-12  2.37871671e-01  2.37173435e-01  2.49902650e-06  2.07495225e-08 
 1.84000000e-01  2.56715247e-06  2.65707089e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93637366e-12  2.37871669e-01  2.37173434e-01  2.49946193e-06  2.08385913e-08 
 1.85000000e-01  2.56715248e-06  2.65707240e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93592136e-12  2.37871670e-01  2.37173433e-01  2.49988662e-06  2.09268820e-08 
 1.86000000e-01  2.56715242e-06  2.65707275e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93441648e-12  2.37871672e-01  2.37173435e-01  2.50030067e-06  2.10144413e-08 
 1.87000000e-01  2.56715242e-06  2.65707246e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93822396e-12  2.37871672e-01  2.37173435e-01  2.50070426e-06  2.11012345e-08 
 1.88000000e-01  2.56715250e-06  2.65707522e-08  3.61713362e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92522554e-12  2.37871674e-01  2.37173437e-01  2.50109762e-06  2.11873612e-08 
 1.89000000e-01  2.56715249e-06  2.65707339e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92932139e-12  2.37871670e-01  2.37173433e-01  2.50148069e-06  2.12726881e-08 
 1.90000000e-01  2.56715243e-06  2.65707399e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92630108e-12  2.37871670e-01  2.37173431e-01  2.50185356e-06  2.13572959e-08 
 1.91000000e-01  2.56715249e-06  2.65707123e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92797553e-12  2.37871670e-01  2.37173434e-01  2.50221660e-06  2.14411497e-08 
 1.92000000e-01  2.56715236e-06  2.65707308e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93025620e-12  2.37871671e-01  2.37173433e-01  2.50256957e-06  2.15243108e-08 
 1.93000000e-01  2.56715247e-06  2.65707397e-08  3.61713364e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.92965506e-12  2.37871674e-01  2.37173434e-01  2.50291306e-06  2.16067417e-08 
 1.94000000e-01  2.56715237e-06  2.65707280e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93930539e-12  2.37871670e-01  2.37173434e-01  2.50324675e-06  2.16883991e-08 
 1.95000000e-01  2.56715247e-06  2.65707336e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92950797e-12  2.37871671e-01  2.37173433e-01  2.50357118e-06  2.17693641e-08 
 1.96000000e-01  2.56715238e-06  2.65707241e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93859904e-12  2.37871671e-01  2.37173434e-01  2.50388607e-06  2.18496181e-08 
 1.97000000e-01  2.56715247e-06  2.65707257e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92979612e-12  2.37871672e-01  2.37173433e-01  2.50419197e-06  2.19290852e-08 
 1.98000000e-01  2.56715249e-06  2.65707131e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93103449e-12  2.37871669e-01  2.37173433e-01  2.50448879e-06  2.20078396e-08 
 1.99000000e-01  2.56715250e-06  2.65707162e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93140408e-12  2.37871670e-01  2.37173434e-01  2.50477662e-06  2.20858904e-08 
 2.00000000e-01  2.56715238e-06  2.65707075e-08  3.61713345e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.92672851e-12  2.37871668e-01  2.37173432e-01  2.50505557e-06  2.21631646e-08 
 2.01000000e-01  2.56715253e-06  2.65707424e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373820e-06 -4.93341442e-12  2.37871671e-01  2.37173433e-01  2.50532617e-06  2.22398042e-08 
 2.02000000e-01  2.56715239e-06  2.65707316e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93866944e-12  2.37871670e-01  2.37173432e-01  2.50558800e-06  2.23156049e-08 
 2.03000000e-01  2.56715247e-06  2.65707280e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92958716e-12  2.37871671e-01  2.37173433e-01  2.50584172e-06  2.23906977e-08 
 2.04000000e-01  2.56715238e-06  2.65707256e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92596328e-12  2.37871669e-01  2.37173432e-01  2.50608721e-06  2.24650933e-08 
 2.05000000e-01  2.56715255e-06  2.65707341e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373822e-06 -4.92855513e-12  2.37871671e-01  2.37173434e-01  2.50632484e-06  2.25386967e-08 
 2.06000000e-01  2.56715237e-06  2.65707188e-08  3.61713345e-01  1.14302924e+00  2.09654219e-09  2.59373803e-06 -4.93212506e-12  2.37871669e-01  2.37173432e-01  2.50655436e-06  2.26115602e-08 
 2.07000000e-01  2.56715245e-06  2.65707255e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92782163e-12  2.37871672e-01  2.37173434e-01  2.50677645e-06  2.26836963e-08 
 2.08000000e-01  2.56715238e-06  2.65707355e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93012500e-12  2.37871673e-01  2.37173434e-01  2.50699085e-06  2.27550574e-08 
 2.09000000e-01  2.56715237e-06  2.65707720e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93333709e-12  2.37871673e-01  2.37173433e-01  2.50719805e-06  2.28258212e-08 
 2.10000000e-01  2.56715247e-06  2.65707085e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93870886e-12  2.37871671e-01  2.37173436e-01  2.50739817e-06  2.28955610e-08 
 2.11000000e-01  2.56715240e-06  2.65707044e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92811023e-12  2.37871670e-01  2.37173433e-01  2.50759118e-06  2.29646862e-08 
 2.12000000e-01  2.56715254e-06  2.65707399e-08  3.61713367e-01  1.14302924e+00  2.09654219e-09  2.59373823e-06 -4.94290177e-12  2.37871674e-01  2.37173435e-01  2.50777755e-06  2.30330719e-08 
 2.13000000e-01  2.56715237e-06  2.65707418e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.92854827e-12  2.37871671e-01  2.37173433e-01  2.50795704e-06  2.31007271e-08 
 2.14000000e-01  2.56715251e-06  2.65707264e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373819e-06 -4.93603272e-12  2.37871672e-01  2.37173434e-01  2.50813033e-06  2.31675248e-08 
 2.15000000e-01  2.56715239e-06  2.65707155e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.93194172e-12  2.37871670e-01  2.37173434e-01  2.50829713e-06  2.32335244e-08 
 2.16000000e-01  2.56715242e-06  2.65707302e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93421170e-12  2.37871674e-01  2.37173436e-01  2.50845802e-06  2.32988788e-08 
 2.17000000e-01  2.56715242e-06  2.65707289e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93001358e-12  2.37871671e-01  2.37173433e-01  2.50861295e-06  2.33634103e-08 
 2.18000000e-01  2.56715241e-06  2.65707187e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92902951e-12  2.37871671e-01  2.37173434e-01  2.50876214e-06  2.34270954e-08 
 2.19000000e-01  2.56715251e-06  2.65707191e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93230085e-12  2.37871672e-01  2.37173436e-01  2.50890595e-06  2.34900548e-08 
 2.20000000e-01  2.56715245e-06  2.65707432e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92852805e-12  2.37871671e-01  2.37173433e-01  2.50904421e-06  2.35522637e-08 
 2.21000000e-01  2.56715241e-06  2.65707293e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92855823e-12  2.37871670e-01  2.37173433e-01  2.50917731e-06  2.36136084e-08 
 2.22000000e-01  2.56715241e-06  2.65707343e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92401601e-12  2.37871670e-01  2.37173432e-01  2.50930543e-06  2.36741897e-08 
 2.23000000e-01  2.56715240e-06  2.65707447e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93431838e-12  2.37871671e-01  2.37173433e-01  2.50942873e-06  2.37339761e-08 
 2.24000000e-01  2.56715249e-06  2.65707283e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93454923e-12  2.37871672e-01  2.37173434e-01  2.50954748e-06  2.37929241e-08 
 2.25000000e-01  2.56715240e-06  2.65707362e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93634186e-12  2.37871669e-01  2.37173432e-01  2.50966157e-06  2.38511091e-08 
 2.26000000e-01  2.56715247e-06  2.65707107e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92401617e-12  2.37871671e-01  2.37173435e-01  2.50977144e-06  2.39083837e-08 
 2.27000000e-01  2.56715252e-06  2.65707496e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93788860e-12  2.37871670e-01  2.37173434e-01  2.50987717e-06  2.39650007e-08 
 2.28000000e-01  2.56715252e-06  2.65707202e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93848128e-12  2.37871669e-01  2.37173433e-01  2.50997879e-06  2.40206313e-08 
 2.29000000e-01  2.56715243e-06  2.65707187e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93821169e-12  2.37871671e-01  2.37173435e-01  2.51007653e-06  2.40755185e-08 
 2.30000000e-01  2.56715242e-06  2.65707357e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93012212e-12  2.37871671e-01  2.37173435e-01  2.51017066e-06  2.41296396e-08 
 2.31000000e-01  2.56715239e-06  2.65707448e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93057077e-12  2.37871672e-01  2.37173433e-01  2.51026118e-06  2.41828841e-08 
 2.32000000e-01  2.56715239e-06  2.65707275e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92877843e-12  2.37871671e-01  2.37173433e-01  2.51034838e-06  2.42352360e-08 
