 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           i(vout1)        v(vbp)          v(vcn)         
 8.30000000e-07  8.30000000e-07  7.55376277e-07  1.00819190e-06  9.97175366e-07  1.75255082e-06  7.64053506e-07  6.96033806e-01  7.27560312e-01 
 8.31000000e-07  8.31000000e-07  7.56204496e-07  1.00819191e-06  9.97176704e-07  1.75338039e-06  7.64888822e-07  6.96033805e-01  7.27560310e-01 
 8.32000000e-07  8.32000000e-07  7.57032520e-07  1.00819191e-06  9.97178036e-07  1.75420974e-06  7.65723936e-07  6.96033805e-01  7.27560312e-01 
 8.33000000e-07  8.33000000e-07  7.57860320e-07  1.00819193e-06  9.97179383e-07  1.75503889e-06  7.66558826e-07  6.96033804e-01  7.27560311e-01 
 8.34000000e-07  8.34000000e-07  7.58687911e-07  1.00819192e-06  9.97180702e-07  1.75586780e-06  7.67393501e-07  6.96033805e-01  7.27560313e-01 
 8.35000000e-07  8.35000000e-07  7.59515286e-07  1.00819192e-06  9.97182035e-07  1.75669650e-06  7.68227949e-07  6.96033804e-01  7.27560311e-01 
 8.36000000e-07  8.36000000e-07  7.60342449e-07  1.00819192e-06  9.97183363e-07  1.75752499e-06  7.69062190e-07  6.96033804e-01  7.27560311e-01 
 8.37000000e-07  8.37000000e-07  7.61169398e-07  1.00819192e-06  9.97184681e-07  1.75835326e-06  7.69896208e-07  6.96033805e-01  7.27560310e-01 
 8.38000000e-07  8.38000000e-07  7.61996139e-07  1.00819192e-06  9.97185996e-07  1.75918132e-06  7.70730021e-07  6.96033805e-01  7.27560313e-01 
 8.39000000e-07  8.39000000e-07  7.62822653e-07  1.00819192e-06  9.97187325e-07  1.76000917e-06  7.71563597e-07  6.96033804e-01  7.27560311e-01 
 8.40000000e-07  8.40000000e-07  7.63648966e-07  1.00819190e-06  9.97188623e-07  1.76083677e-06  7.72396971e-07  6.96033806e-01  7.27560310e-01 
 8.41000000e-07  8.41000000e-07  7.64475070e-07  1.00819193e-06  9.97189968e-07  1.76166422e-06  7.73230131e-07  6.96033804e-01  7.27560313e-01 
 8.42000000e-07  8.42000000e-07  7.65300939e-07  1.00819191e-06  9.97191259e-07  1.76249138e-06  7.74063048e-07  6.96033806e-01  7.27560308e-01 
 8.43000000e-07  8.43000000e-07  7.66126615e-07  1.00819191e-06  9.97192576e-07  1.76331838e-06  7.74895772e-07  6.96033805e-01  7.27560312e-01 
 8.44000000e-07  8.44000000e-07  7.66952061e-07  1.00819192e-06  9.97193901e-07  1.76414515e-06  7.75728263e-07  6.96033805e-01  7.27560311e-01 
 8.45000000e-07  8.45000000e-07  7.67777308e-07  1.00819191e-06  9.97195206e-07  1.76497169e-06  7.76560548e-07  6.96033805e-01  7.27560311e-01 
 8.46000000e-07  8.46000000e-07  7.68602323e-07  1.00819191e-06  9.97196516e-07  1.76579802e-06  7.77392599e-07  6.96033805e-01  7.27560309e-01 
 8.47000000e-07  8.47000000e-07  7.69427146e-07  1.00819191e-06  9.97197816e-07  1.76662415e-06  7.78224457e-07  6.96033806e-01  7.27560314e-01 
 8.48000000e-07  8.48000000e-07  7.70251733e-07  1.00819192e-06  9.97199136e-07  1.76745006e-06  7.79056067e-07  6.96033805e-01  7.27560312e-01 
 8.49000000e-07  8.49000000e-07  7.71076131e-07  1.00819191e-06  9.97200431e-07  1.76827574e-06  7.79887490e-07  6.96033805e-01  7.27560312e-01 
 8.50000000e-07  8.50000000e-07  7.71900295e-07  1.00819193e-06  9.97201752e-07  1.76910123e-06  7.80718676e-07  6.96033804e-01  7.27560312e-01 
 8.51000000e-07  8.51000000e-07  7.72724244e-07  1.00819191e-06  9.97203040e-07  1.76992647e-06  7.81549639e-07  6.96033805e-01  7.27560310e-01 
 8.52000000e-07  8.52000000e-07  7.73547990e-07  1.00819192e-06  9.97204349e-07  1.77075153e-06  7.82380398e-07  6.96033805e-01  7.27560312e-01 
 8.53000000e-07  8.53000000e-07  7.74371518e-07  1.00819192e-06  9.97205650e-07  1.77157635e-06  7.83210935e-07  6.96033805e-01  7.27560311e-01 
 8.54000000e-07  8.54000000e-07  7.75194826e-07  1.00819191e-06  9.97206936e-07  1.77240095e-06  7.84041247e-07  6.96033805e-01  7.27560311e-01 
 8.55000000e-07  8.55000000e-07  7.76017922e-07  1.00819192e-06  9.97208238e-07  1.77322535e-06  7.84871344e-07  6.96033805e-01  7.27560310e-01 
 8.56000000e-07  8.56000000e-07  7.76840809e-07  1.00819191e-06  9.97209531e-07  1.77404953e-06  7.85701226e-07  6.96033805e-01  7.27560311e-01 
 8.57000000e-07  8.57000000e-07  7.77663477e-07  1.00819192e-06  9.97210828e-07  1.77487349e-06  7.86530891e-07  6.96033805e-01  7.27560309e-01 
 8.58000000e-07  8.58000000e-07  7.78485941e-07  1.00819193e-06  9.97212130e-07  1.77569725e-06  7.87360342e-07  6.96033804e-01  7.27560313e-01 
 8.59000000e-07  8.59000000e-07  7.79308174e-07  1.00819192e-06  9.97213405e-07  1.77652076e-06  7.88189558e-07  6.96033805e-01  7.27560310e-01 
 8.60000000e-07  8.60000000e-07  7.80130202e-07  1.00819191e-06  9.97214689e-07  1.77734408e-06  7.89018569e-07  6.96033805e-01  7.27560313e-01 
 8.61000000e-07  8.61000000e-07  7.80952014e-07  1.00819192e-06  9.97215983e-07  1.77816718e-06  7.89847363e-07  6.96033805e-01  7.27560311e-01 
 8.62000000e-07  8.62000000e-07  7.81773601e-07  1.00819191e-06  9.97217260e-07  1.77899005e-06  7.90675924e-07  6.96033806e-01  7.27560312e-01 
 8.63000000e-07  8.63000000e-07  7.82594988e-07  1.00819191e-06  9.97218544e-07  1.77981271e-06  7.91504276e-07  6.96033806e-01  7.27560309e-01 
 8.64000000e-07  8.64000000e-07  7.83416157e-07  1.00819192e-06  9.97219837e-07  1.78063518e-06  7.92332414e-07  6.96033805e-01  7.27560314e-01 
 8.65000000e-07  8.65000000e-07  7.84237104e-07  1.00819191e-06  9.97221113e-07  1.78145740e-06  7.93160322e-07  6.96033805e-01  7.27560309e-01 
 8.66000000e-07  8.66000000e-07  7.85057836e-07  1.00819192e-06  9.97222401e-07  1.78227942e-06  7.93988010e-07  6.96033805e-01  7.27560311e-01 
 8.67000000e-07  8.67000000e-07  7.85878354e-07  1.00819191e-06  9.97223671e-07  1.78310121e-06  7.94815487e-07  6.96033805e-01  7.27560308e-01 
 8.68000000e-07  8.68000000e-07  7.86698660e-07  1.00819191e-06  9.97224952e-07  1.78392280e-06  7.95642741e-07  6.96033805e-01  7.27560311e-01 
 8.69000000e-07  8.69000000e-07  7.87518752e-07  1.00819191e-06  9.97226227e-07  1.78474416e-06  7.96469777e-07  6.96033805e-01  7.27560310e-01 
 8.70000000e-07  8.70000000e-07  7.88338626e-07  1.00819192e-06  9.97227504e-07  1.78556531e-06  7.97296595e-07  6.96033805e-01  7.27560309e-01 
 8.71000000e-07  8.71000000e-07  7.89158287e-07  1.00819190e-06  9.97228760e-07  1.78638623e-06  7.98123193e-07  6.96033806e-01  7.27560311e-01 
 8.72000000e-07  8.72000000e-07  7.89977728e-07  1.00819192e-06  9.97230046e-07  1.78720696e-06  7.98949569e-07  6.96033805e-01  7.27560311e-01 
 8.73000000e-07  8.73000000e-07  7.90796962e-07  1.00819190e-06  9.97231307e-07  1.78802745e-06  7.99775736e-07  6.96033806e-01  7.27560312e-01 
 8.74000000e-07  8.74000000e-07  7.91615975e-07  1.00819191e-06  9.97232577e-07  1.78884773e-06  8.00601678e-07  6.96033806e-01  7.27560309e-01 
 8.75000000e-07  8.75000000e-07  7.92434768e-07  1.00819192e-06  9.97233855e-07  1.78966782e-06  8.01427393e-07  6.96033805e-01  7.27560313e-01 
 8.76000000e-07  8.76000000e-07  7.93253349e-07  1.00819192e-06  9.97235130e-07  1.79048766e-06  8.02252892e-07  6.96033804e-01  7.27560310e-01 
 8.77000000e-07  8.77000000e-07  7.94071724e-07  1.00819192e-06  9.97236389e-07  1.79130730e-06  8.03078186e-07  6.96033805e-01  7.27560311e-01 
 8.78000000e-07  8.78000000e-07  7.94889868e-07  1.00819192e-06  9.97237652e-07  1.79212671e-06  8.03903241e-07  6.96033804e-01  7.27560311e-01 
 8.79000000e-07  8.79000000e-07  7.95707802e-07  1.00819191e-06  9.97238901e-07  1.79294589e-06  8.04728082e-07  6.96033805e-01  7.27560310e-01 
 8.80000000e-07  8.80000000e-07  7.96525521e-07  1.00819191e-06  9.97240159e-07  1.79376486e-06  8.05552705e-07  6.96033806e-01  7.27560309e-01 
 8.81000000e-07  8.81000000e-07  7.97343031e-07  1.00819192e-06  9.97241422e-07  1.79458364e-06  8.06377119e-07  6.96033805e-01  7.27560311e-01 
 8.82000000e-07  8.82000000e-07  7.98160311e-07  1.00819191e-06  9.97242678e-07  1.79540218e-06  8.07201296e-07  6.96033805e-01  7.27560309e-01 
 8.83000000e-07  8.83000000e-07  7.98977396e-07  1.00819191e-06  9.97243928e-07  1.79622051e-06  8.08025272e-07  6.96033806e-01  7.27560313e-01 
 8.84000000e-07  8.84000000e-07  7.99794236e-07  1.00819193e-06  9.97245207e-07  1.79703864e-06  8.08849006e-07  6.96033804e-01  7.27560312e-01 
 8.85000000e-07  8.85000000e-07  8.00610882e-07  1.00819190e-06  9.97246433e-07  1.79785650e-06  8.09672535e-07  6.96033806e-01  7.27560310e-01 
 8.86000000e-07  8.86000000e-07  8.01427300e-07  1.00819191e-06  9.97247691e-07  1.79867418e-06  8.10495836e-07  6.96033806e-01  7.27560309e-01 
 8.87000000e-07  8.87000000e-07  8.02243513e-07  1.00819191e-06  9.97248945e-07  1.79949165e-06  8.11318923e-07  6.96033805e-01  7.27560313e-01 
 8.88000000e-07  8.88000000e-07  8.03059510e-07  1.00819191e-06  9.97250190e-07  1.80030888e-06  8.12141799e-07  6.96033805e-01  7.27560310e-01 
 8.89000000e-07  8.89000000e-07  8.03875286e-07  1.00819192e-06  9.97251446e-07  1.80112592e-06  8.12964443e-07  6.96033805e-01  7.27560314e-01 
 8.90000000e-07  8.90000000e-07  8.04690838e-07  1.00819192e-06  9.97252686e-07  1.80194272e-06  8.13786863e-07  6.96033805e-01  7.27560310e-01 
 8.91000000e-07  8.91000000e-07  8.05506184e-07  1.00819190e-06  9.97253924e-07  1.80275929e-06  8.14609071e-07  6.96033806e-01  7.27560311e-01 
 8.92000000e-07  8.92000000e-07  8.06321312e-07  1.00819193e-06  9.97255192e-07  1.80357569e-06  8.15431061e-07  6.96033804e-01  7.27560312e-01 
 8.93000000e-07  8.93000000e-07  8.07136217e-07  1.00819191e-06  9.97256413e-07  1.80439182e-06  8.16252822e-07  6.96033805e-01  7.27560311e-01 
 8.94000000e-07  8.94000000e-07  8.07950904e-07  1.00819191e-06  9.97257652e-07  1.80520774e-06  8.17074361e-07  6.96033806e-01  7.27560309e-01 
 8.95000000e-07  8.95000000e-07  8.08765387e-07  1.00819192e-06  9.97258896e-07  1.80602348e-06  8.17895694e-07  6.96033805e-01  7.27560312e-01 
 8.96000000e-07  8.96000000e-07  8.09579642e-07  1.00819193e-06  9.97260146e-07  1.80683898e-06  8.18716792e-07  6.96033804e-01  7.27560311e-01 
 8.97000000e-07  8.97000000e-07  8.10393685e-07  1.00819192e-06  9.97261379e-07  1.80765426e-06  8.19537675e-07  6.96033805e-01  7.27560311e-01 
 8.98000000e-07  8.98000000e-07  8.11207512e-07  1.00819193e-06  9.97262617e-07  1.80846932e-06  8.20358341e-07  6.96033804e-01  7.27560311e-01 
 8.99000000e-07  8.99000000e-07  8.12021129e-07  1.00819192e-06  9.97263848e-07  1.80928416e-06  8.21178790e-07  6.96033805e-01  7.27560310e-01 
 9.00000000e-07  9.00000000e-07  8.12834523e-07  1.00819192e-06  9.97265081e-07  1.81009879e-06  8.21999013e-07  6.96033804e-01  7.27560313e-01 
 9.01000000e-07  9.01000000e-07  8.13647697e-07  1.00819192e-06  9.97266307e-07  1.81091319e-06  8.22819016e-07  6.96033805e-01  7.27560310e-01 
 9.02000000e-07  9.02000000e-07  8.14460659e-07  1.00819193e-06  9.97267543e-07  1.81172740e-06  8.23638798e-07  6.96033804e-01  7.27560313e-01 
 9.03000000e-07  9.03000000e-07  8.15273395e-07  1.00819192e-06  9.97268767e-07  1.81254135e-06  8.24458353e-07  6.96033805e-01  7.27560310e-01 
 9.04000000e-07  9.04000000e-07  8.16085928e-07  1.00819192e-06  9.97269995e-07  1.81335511e-06  8.25277699e-07  6.96033805e-01  7.27560311e-01 
 9.05000000e-07  9.05000000e-07  8.16898240e-07  1.00819192e-06  9.97271224e-07  1.81416865e-06  8.26096819e-07  6.96033805e-01  7.27560312e-01 
 9.06000000e-07  9.06000000e-07  8.17710317e-07  1.00819192e-06  9.97272442e-07  1.81498195e-06  8.26915708e-07  6.96033805e-01  7.27560309e-01 
 9.07000000e-07  9.07000000e-07  8.18522205e-07  1.00819192e-06  9.97273666e-07  1.81579506e-06  8.27734399e-07  6.96033805e-01  7.27560313e-01 
 9.08000000e-07  9.08000000e-07  8.19333851e-07  1.00819191e-06  9.97274880e-07  1.81660792e-06  8.28552846e-07  6.96033805e-01  7.27560309e-01 
 9.09000000e-07  9.09000000e-07  8.20145305e-07  1.00819192e-06  9.97276109e-07  1.81742060e-06  8.29371094e-07  6.96033805e-01  7.27560311e-01 
 9.10000000e-07  9.10000000e-07  8.20956528e-07  1.00819193e-06  9.97277336e-07  1.81823305e-06  8.30189108e-07  6.96033804e-01  7.27560313e-01 
 9.11000000e-07  9.11000000e-07  8.21767534e-07  1.00819190e-06  9.97278528e-07  1.81904525e-06  8.31006905e-07  6.96033806e-01  7.27560310e-01 
 9.12000000e-07  9.12000000e-07  8.22578318e-07  1.00819191e-06  9.97279756e-07  1.81985726e-06  8.31824475e-07  6.96033805e-01  7.27560311e-01 
 9.13000000e-07  9.13000000e-07  8.23388893e-07  1.00819193e-06  9.97280988e-07  1.82066907e-06  8.32641831e-07  6.96033804e-01  7.27560313e-01 
 9.14000000e-07  9.14000000e-07  8.24199242e-07  1.00819192e-06  9.97282189e-07  1.82148062e-06  8.33458959e-07  6.96033805e-01  7.27560312e-01 
 9.15000000e-07  9.15000000e-07  8.25009378e-07  1.00819193e-06  9.97283410e-07  1.82229198e-06  8.34275870e-07  6.96033804e-01  7.27560310e-01 
 9.16000000e-07  9.16000000e-07  8.25819306e-07  1.00819190e-06  9.97284600e-07  1.82310310e-06  8.35092568e-07  6.96033806e-01  7.27560312e-01 
 9.17000000e-07  9.17000000e-07  8.26629002e-07  1.00819193e-06  9.97285834e-07  1.82391403e-06  8.35909030e-07  6.96033804e-01  7.27560311e-01 
 9.18000000e-07  9.18000000e-07  8.27438493e-07  1.00819192e-06  9.97287037e-07  1.82472472e-06  8.36725285e-07  6.96033804e-01  7.27560313e-01 
 9.19000000e-07  9.19000000e-07  8.28247755e-07  1.00819191e-06  9.97288227e-07  1.82553517e-06  8.37541304e-07  6.96033806e-01  7.27560310e-01 
 9.20000000e-07  9.20000000e-07  8.29056807e-07  1.00819192e-06  9.97289453e-07  1.82634545e-06  8.38357109e-07  6.96033804e-01  7.27560314e-01 
 9.21000000e-07  9.21000000e-07  8.29865636e-07  1.00819193e-06  9.97290659e-07  1.82715548e-06  8.39172695e-07  6.96033804e-01  7.27560311e-01 
 9.22000000e-07  9.22000000e-07  8.30674258e-07  1.00819191e-06  9.97291846e-07  1.82796529e-06  8.39988065e-07  6.96033805e-01  7.27560313e-01 
 9.23000000e-07  9.23000000e-07  8.31482646e-07  1.00819192e-06  9.97293064e-07  1.82877490e-06  8.40803200e-07  6.96033804e-01  7.27560312e-01 
 9.24000000e-07  9.24000000e-07  8.32290828e-07  1.00819191e-06  9.97294254e-07  1.82958427e-06  8.41618120e-07  6.96033805e-01  7.27560312e-01 
 9.25000000e-07  9.25000000e-07  8.33098792e-07  1.00819191e-06  9.97295446e-07  1.83039343e-06  8.42432824e-07  6.96033806e-01  7.27560312e-01 
 9.26000000e-07  9.26000000e-07  8.33906528e-07  1.00819191e-06  9.97296652e-07  1.83120237e-06  8.43247297e-07  6.96033805e-01  7.27560309e-01 
 9.27000000e-07  9.27000000e-07  8.34714067e-07  1.00819191e-06  9.97297839e-07  1.83201110e-06  8.44061564e-07  6.96033806e-01  7.27560312e-01 
 9.28000000e-07  9.28000000e-07  8.35521364e-07  1.00819191e-06  9.97299036e-07  1.83281959e-06  8.44875585e-07  6.96033806e-01  7.27560310e-01 
 9.29000000e-07  9.29000000e-07  8.36328462e-07  1.00819193e-06  9.97300257e-07  1.83362791e-06  8.45689408e-07  6.96033804e-01  7.27560314e-01 
 9.30000000e-07  9.30000000e-07  8.37135319e-07  1.00819192e-06  9.97301436e-07  1.83443595e-06  8.46502981e-07  6.96033805e-01  7.27560309e-01 
 9.31000000e-07  9.31000000e-07  8.37941979e-07  1.00819193e-06  9.97302637e-07  1.83524381e-06  8.47316358e-07  6.96033804e-01  7.27560311e-01 
 9.32000000e-07  9.32000000e-07  8.38748411e-07  1.00819192e-06  9.97303822e-07  1.83605143e-06  8.48129506e-07  6.96033805e-01  7.27560311e-01 
 9.33000000e-07  9.33000000e-07  8.39554634e-07  1.00819191e-06  9.97304998e-07  1.83685882e-06  8.48942440e-07  6.96033806e-01  7.27560310e-01 
 9.34000000e-07  9.34000000e-07  8.40360640e-07  1.00819191e-06  9.97306186e-07  1.83766601e-06  8.49755148e-07  6.96033806e-01  7.27560310e-01 
 9.35000000e-07  9.35000000e-07  8.41166417e-07  1.00819192e-06  9.97307389e-07  1.83847300e-06  8.50567621e-07  6.96033804e-01  7.27560310e-01 
 9.36000000e-07  9.36000000e-07  8.41971987e-07  1.00819191e-06  9.97308558e-07  1.83927974e-06  8.51379893e-07  6.96033805e-01  7.27560313e-01 
 9.37000000e-07  9.37000000e-07  8.42777325e-07  1.00819193e-06  9.97309765e-07  1.84008628e-06  8.52191925e-07  6.96033804e-01  7.27560312e-01 
 9.38000000e-07  9.38000000e-07  8.43582455e-07  1.00819193e-06  9.97310943e-07  1.84089259e-06  8.53003747e-07  6.96033804e-01  7.27560313e-01 
 9.39000000e-07  9.39000000e-07  8.44387365e-07  1.00819193e-06  9.97312126e-07  1.84169869e-06  8.53815345e-07  6.96033804e-01  7.27560313e-01 
 9.40000000e-07  9.40000000e-07  8.45192060e-07  1.00819190e-06  9.97313283e-07  1.84250453e-06  8.54626722e-07  6.96033806e-01  7.27560311e-01 
 9.41000000e-07  9.41000000e-07  8.45996524e-07  1.00819193e-06  9.97314492e-07  1.84331021e-06  8.55437868e-07  6.96033804e-01  7.27560310e-01 
 9.42000000e-07  9.42000000e-07  8.46800779e-07  1.00819192e-06  9.97315659e-07  1.84411563e-06  8.56248798e-07  6.96033805e-01  7.27560312e-01 
 9.43000000e-07  9.43000000e-07  8.47604815e-07  1.00819192e-06  9.97316839e-07  1.84492085e-06  8.57059505e-07  6.96033805e-01  7.27560311e-01 
 9.44000000e-07  9.44000000e-07  8.48408630e-07  1.00819193e-06  9.97318017e-07  1.84572584e-06  8.57869991e-07  6.96033804e-01  7.27560313e-01 
 9.45000000e-07  9.45000000e-07  8.49212226e-07  1.00819191e-06  9.97319171e-07  1.84653059e-06  8.58680251e-07  6.96033806e-01  7.27560309e-01 
 9.46000000e-07  9.46000000e-07  8.50015613e-07  1.00819192e-06  9.97320360e-07  1.84733517e-06  8.59490302e-07  6.96033805e-01  7.27560312e-01 
 9.47000000e-07  9.47000000e-07  8.50818784e-07  1.00819191e-06  9.97321516e-07  1.84813949e-06  8.60300127e-07  6.96033806e-01  7.27560312e-01 
 9.48000000e-07  9.48000000e-07  8.51621714e-07  1.00819192e-06  9.97322706e-07  1.84894361e-06  8.61109716e-07  6.96033804e-01  7.27560310e-01 
 9.49000000e-07  9.49000000e-07  8.52424449e-07  1.00819191e-06  9.97323864e-07  1.84974751e-06  8.61919102e-07  6.96033805e-01  7.27560313e-01 
 9.50000000e-07  9.50000000e-07  8.53226945e-07  1.00819190e-06  9.97325024e-07  1.85055117e-06  8.62728245e-07  6.96033806e-01  7.27560310e-01 
 9.51000000e-07  9.51000000e-07  8.54029240e-07  1.00819191e-06  9.97326191e-07  1.85135462e-06  8.63537184e-07  6.96033806e-01  7.27560311e-01 
 9.52000000e-07  9.52000000e-07  8.54831313e-07  1.00819191e-06  9.97327362e-07  1.85215787e-06  8.64345898e-07  6.96033805e-01  7.27560313e-01 
 9.53000000e-07  9.53000000e-07  8.55633159e-07  1.00819192e-06  9.97328533e-07  1.85296089e-06  8.65154379e-07  6.96033805e-01  7.27560311e-01 
 9.54000000e-07  9.54000000e-07  8.56434797e-07  1.00819193e-06  9.97329705e-07  1.85376369e-06  8.65962653e-07  6.96033804e-01  7.27560313e-01 
 9.55000000e-07  9.55000000e-07  8.57236206e-07  1.00819191e-06  9.97330853e-07  1.85456625e-06  8.66770689e-07  6.96033805e-01  7.27560311e-01 
 9.56000000e-07  9.56000000e-07  8.58037390e-07  1.00819191e-06  9.97332011e-07  1.85536859e-06  8.67578505e-07  6.96033805e-01  7.27560309e-01 
 9.57000000e-07  9.57000000e-07  8.58838371e-07  1.00819191e-06  9.97333171e-07  1.85617073e-06  8.68386110e-07  6.96033805e-01  7.27560311e-01 
 9.58000000e-07  9.58000000e-07  8.59639124e-07  1.00819191e-06  9.97334334e-07  1.85697265e-06  8.69193477e-07  6.96033805e-01  7.27560310e-01 
 9.59000000e-07  9.59000000e-07  8.60439661e-07  1.00819192e-06  9.97335501e-07  1.85777436e-06  8.70000634e-07  6.96033804e-01  7.27560312e-01 
 9.60000000e-07  9.60000000e-07  8.61239984e-07  1.00819191e-06  9.97336638e-07  1.85857581e-06  8.70807566e-07  6.96033806e-01  7.27560309e-01 
 9.61000000e-07  9.61000000e-07  8.62040084e-07  1.00819191e-06  9.97337798e-07  1.85937708e-06  8.71614276e-07  6.96033805e-01  7.27560312e-01 
 9.62000000e-07  9.62000000e-07  8.62839963e-07  1.00819192e-06  9.97338965e-07  1.86017812e-06  8.72420760e-07  6.96033804e-01  7.27560310e-01 
 9.63000000e-07  9.63000000e-07  8.63639626e-07  1.00819192e-06  9.97340114e-07  1.86097893e-06  8.73227026e-07  6.96033805e-01  7.27560313e-01 
 9.64000000e-07  9.64000000e-07  8.64439066e-07  1.00819191e-06  9.97341253e-07  1.86177952e-06  8.74033067e-07  6.96033805e-01  7.27560310e-01 
 9.65000000e-07  9.65000000e-07  8.65238299e-07  1.00819192e-06  9.97342413e-07  1.86257990e-06  8.74838891e-07  6.96033805e-01  7.27560313e-01 
 9.66000000e-07  9.66000000e-07  8.66037292e-07  1.00819191e-06  9.97343557e-07  1.86338004e-06  8.75644472e-07  6.96033805e-01  7.27560310e-01 
 9.67000000e-07  9.67000000e-07  8.66836084e-07  1.00819192e-06  9.97344712e-07  1.86417999e-06  8.76449856e-07  6.96033805e-01  7.27560313e-01 
 9.68000000e-07  9.68000000e-07  8.67634640e-07  1.00819190e-06  9.97345843e-07  1.86497968e-06  8.77254997e-07  6.96033806e-01  7.27560309e-01 
 9.69000000e-07  9.69000000e-07  8.68433002e-07  1.00819193e-06  9.97347009e-07  1.86577920e-06  8.78059941e-07  6.96033804e-01  7.27560313e-01 
 9.70000000e-07  9.70000000e-07  8.69231128e-07  1.00819192e-06  9.97348149e-07  1.86657847e-06  8.78864641e-07  6.96033805e-01  7.27560313e-01 
 9.71000000e-07  9.71000000e-07  8.70029027e-07  1.00819191e-06  9.97349280e-07  1.86737750e-06  8.79669111e-07  6.96033806e-01  7.27560309e-01 
 9.72000000e-07  9.72000000e-07  8.70826719e-07  1.00819192e-06  9.97350437e-07  1.86817635e-06  8.80473378e-07  6.96033805e-01  7.27560313e-01 
 9.73000000e-07  9.73000000e-07  8.71624188e-07  1.00819191e-06  9.97351563e-07  1.86897494e-06  8.81277409e-07  6.96033806e-01  7.27560309e-01 
 9.74000000e-07  9.74000000e-07  8.72421435e-07  1.00819191e-06  9.97352709e-07  1.86977334e-06  8.82081223e-07  6.96033805e-01  7.27560311e-01 
 9.75000000e-07  9.75000000e-07  8.73218466e-07  1.00819191e-06  9.97353842e-07  1.87057150e-06  8.82884814e-07  6.96033806e-01  7.27560308e-01 
 9.76000000e-07  9.76000000e-07  8.74015290e-07  1.00819193e-06  9.97355002e-07  1.87136948e-06  8.83688190e-07  6.96033804e-01  7.27560314e-01 
 9.77000000e-07  9.77000000e-07  8.74811866e-07  1.00819190e-06  9.97356111e-07  1.87216717e-06  8.84491321e-07  6.96033806e-01  7.27560308e-01 
 9.78000000e-07  9.78000000e-07  8.75608258e-07  1.00819191e-06  9.97357255e-07  1.87296470e-06  8.85294263e-07  6.96033805e-01  7.27560312e-01 
 9.79000000e-07  9.79000000e-07  8.76404409e-07  1.00819191e-06  9.97358384e-07  1.87376198e-06  8.86096958e-07  6.96033806e-01  7.27560310e-01 
 9.80000000e-07  9.80000000e-07  8.77200332e-07  1.00819192e-06  9.97359527e-07  1.87455906e-06  8.86899427e-07  6.96033805e-01  7.27560309e-01 
 9.81000000e-07  9.81000000e-07  8.77996055e-07  1.00819192e-06  9.97360660e-07  1.87535591e-06  8.87701689e-07  6.96033805e-01  7.27560311e-01 
 9.82000000e-07  9.82000000e-07  8.78791537e-07  1.00819191e-06  9.97361784e-07  1.87615252e-06  8.88503709e-07  6.96033805e-01  7.27560309e-01 
 9.83000000e-07  9.83000000e-07  8.79586834e-07  1.00819192e-06  9.97362923e-07  1.87694895e-06  8.89305535e-07  6.96033805e-01  7.27560314e-01 
 9.84000000e-07  9.84000000e-07  8.80381874e-07  1.00819192e-06  9.97364047e-07  1.87774512e-06  8.90107104e-07  6.96033805e-01  7.27560310e-01 
 9.85000000e-07  9.85000000e-07  8.81176730e-07  1.00819192e-06  9.97365177e-07  1.87854110e-06  8.90908484e-07  6.96033804e-01  7.27560314e-01 
 9.86000000e-07  9.86000000e-07  8.81971337e-07  1.00819190e-06  9.97366286e-07  1.87933682e-06  8.91709614e-07  6.96033806e-01  7.27560309e-01 
 9.87000000e-07  9.87000000e-07  8.82765745e-07  1.00819192e-06  9.97367430e-07  1.88013237e-06  8.92510536e-07  6.96033804e-01  7.27560314e-01 
 9.88000000e-07  9.88000000e-07  8.83559915e-07  1.00819191e-06  9.97368538e-07  1.88092765e-06  8.93311225e-07  6.96033806e-01  7.27560310e-01 
 9.89000000e-07  9.89000000e-07  8.84353883e-07  1.00819191e-06  9.97369664e-07  1.88172274e-06  8.94111702e-07  6.96033805e-01  7.27560312e-01 
 9.90000000e-07  9.90000000e-07  8.85147609e-07  1.00819190e-06  9.97370778e-07  1.88251758e-06  8.94911943e-07  6.96033806e-01  7.27560308e-01 
 9.91000000e-07  9.91000000e-07  8.85941144e-07  1.00819193e-06  9.97371920e-07  1.88331226e-06  8.95711980e-07  6.96033804e-01  7.27560314e-01 
 9.92000000e-07  9.92000000e-07  8.86734428e-07  1.00819190e-06  9.97373018e-07  1.88410665e-06  8.96511766e-07  6.96033806e-01  7.27560309e-01 
 9.93000000e-07  9.93000000e-07  8.87527516e-07  1.00819191e-06  9.97374141e-07  1.88490085e-06  8.97311353e-07  6.96033805e-01  7.27560311e-01 
 9.94000000e-07  9.94000000e-07  8.88320377e-07  1.00819191e-06  9.97375260e-07  1.88569483e-06  8.98110706e-07  6.96033805e-01  7.27560311e-01 
 9.95000000e-07  9.95000000e-07  8.89113018e-07  1.00819191e-06  9.97376377e-07  1.88648859e-06  8.98909837e-07  6.96033805e-01  7.27560311e-01 
 9.96000000e-07  9.96000000e-07  8.89905442e-07  1.00819192e-06  9.97377493e-07  1.88728213e-06  8.99708750e-07  6.96033805e-01  7.27560310e-01 
