 v-sweep         i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 1.28100000e+00  2.56848895e-06  2.61019899e-08  3.82186653e-01  1.11982012e+00  1.18118132e-09  2.59460595e-06  5.27606084e-12  2.37338851e-01  2.36639276e-01  2.51634601e-06  2.61933941e-08 
 1.28200000e+00  2.56860612e-06  2.61037449e-08  3.82153066e-01  1.11986338e+00  1.18260913e-09  2.59472489e-06  5.28362423e-12  2.37341443e-01  2.36641871e-01  2.51646109e-06  2.61949520e-08 
 1.28300000e+00  2.56871828e-06  2.61054674e-08  3.82120267e-01  1.11990549e+00  1.18403810e-09  2.59483877e-06  5.23365726e-12  2.37343984e-01  2.36644415e-01  2.51657126e-06  2.61964761e-08 
 1.28400000e+00  2.56882589e-06  2.61070954e-08  3.82088261e-01  1.11994649e+00  1.18546828e-09  2.59494798e-06  5.23704691e-12  2.37346481e-01  2.36646918e-01  2.51667691e-06  2.61978705e-08 
 1.28500000e+00  2.56892887e-06  2.61086639e-08  3.82057013e-01  1.11998642e+00  1.18689959e-09  2.59505254e-06  5.24075575e-12  2.37348934e-01  2.36649378e-01  2.51677805e-06  2.61992259e-08 
 1.28600000e+00  2.56902751e-06  2.61101918e-08  3.82026505e-01  1.12002530e+00  1.18833210e-09  2.59515269e-06  5.16486506e-12  2.37351344e-01  2.36651793e-01  2.51687494e-06  2.62005262e-08 
 1.28700000e+00  2.56912214e-06  2.61117046e-08  3.81996766e-01  1.12006317e+00  1.18976578e-09  2.59524887e-06  5.16757817e-12  2.37353724e-01  2.36654170e-01  2.51696777e-06  2.62018442e-08 
 1.28800000e+00  2.56921277e-06  2.61131412e-08  3.81967707e-01  1.12010006e+00  1.19120056e-09  2.59534091e-06  5.16843859e-12  2.37356057e-01  2.36656507e-01  2.51705685e-06  2.62030930e-08 
 1.28900000e+00  2.56929978e-06  2.61144634e-08  3.81939355e-01  1.12013601e+00  1.19263658e-09  2.59542926e-06  5.14875642e-12  2.37358354e-01  2.36658813e-01  2.51714227e-06  2.62041553e-08 
 1.29000000e+00  2.56938294e-06  2.61158134e-08  3.81911662e-01  1.12017102e+00  1.19407374e-09  2.59551374e-06  5.13001447e-12  2.37360614e-01  2.36661075e-01  2.51722396e-06  2.62053632e-08 
 1.29100000e+00  2.56946276e-06  2.61170637e-08  3.81884638e-01  1.12020515e+00  1.19551209e-09  2.59559483e-06  5.07522496e-12  2.37362840e-01  2.36663309e-01  2.51730236e-06  2.62063953e-08 
 1.29200000e+00  2.56953909e-06  2.61183055e-08  3.81858252e-01  1.12023841e+00  1.19695159e-09  2.59567240e-06  5.06432743e-12  2.37365035e-01  2.36665506e-01  2.51737734e-06  2.62074078e-08 
 1.29300000e+00  2.56961231e-06  2.61194802e-08  3.81832493e-01  1.12027082e+00  1.19839229e-09  2.59574680e-06  5.06850464e-12  2.37367196e-01  2.36667673e-01  2.51744925e-06  2.62083759e-08 
 1.29400000e+00  2.56968228e-06  2.61206062e-08  3.81807318e-01  1.12030242e+00  1.19983411e-09  2.59581789e-06  5.03395936e-12  2.37369322e-01  2.36669806e-01  2.51751802e-06  2.62092783e-08 
 1.29500000e+00  2.56974945e-06  2.61217487e-08  3.81782765e-01  1.12033323e+00  1.20127714e-09  2.59588622e-06  5.03365058e-12  2.37371424e-01  2.36671909e-01  2.51758395e-06  2.62102802e-08 
 1.29600000e+00  2.56981378e-06  2.61228127e-08  3.81758788e-01  1.12036328e+00  1.20272132e-09  2.59595160e-06  5.02198977e-12  2.37373499e-01  2.36673990e-01  2.51764712e-06  2.62111026e-08 
 1.29700000e+00  2.56987522e-06  2.61238868e-08  3.81735369e-01  1.12039258e+00  1.20416670e-09  2.59601412e-06  4.96978153e-12  2.37375548e-01  2.36676037e-01  2.51770745e-06  2.62119766e-08 
 1.29800000e+00  2.56993433e-06  2.61248062e-08  3.81712493e-01  1.12042116e+00  1.20561327e-09  2.59607416e-06  4.96130567e-12  2.37377564e-01  2.36678066e-01  2.51776556e-06  2.62126516e-08 
 1.29900000e+00  2.56999046e-06  2.61257742e-08  3.81690124e-01  1.12044903e+00  1.20706099e-09  2.59613125e-06  4.93613136e-12  2.37379553e-01  2.36680059e-01  2.51782071e-06  2.62134581e-08 
 1.30000000e+00  2.57004459e-06  2.61267455e-08  3.81668319e-01  1.12047624e+00  1.20850992e-09  2.59618636e-06  4.91468324e-12  2.37381526e-01  2.36682030e-01  2.51787386e-06  2.62142397e-08 
 1.30100000e+00  2.57009619e-06  2.61276363e-08  3.81646977e-01  1.12050278e+00  1.20995998e-09  2.59623883e-06  4.87329274e-12  2.37383465e-01  2.36683977e-01  2.51792456e-06  2.62149324e-08 
 1.30200000e+00  2.57014545e-06  2.61285184e-08  3.81626144e-01  1.12052868e+00  1.21141126e-09  2.59628899e-06  4.87993673e-12  2.37385389e-01  2.36685903e-01  2.51797299e-06  2.62155950e-08 
 1.30300000e+00  2.57019279e-06  2.61293373e-08  3.81605783e-01  1.12055396e+00  1.21286374e-09  2.59633713e-06  4.83103141e-12  2.37387284e-01  2.36687805e-01  2.51801954e-06  2.62162079e-08 
 1.30400000e+00  2.57023794e-06  2.61301346e-08  3.81585889e-01  1.12057865e+00  1.21431730e-09  2.59638309e-06  4.83658599e-12  2.37389162e-01  2.36689687e-01  2.51806386e-06  2.62167728e-08 
 1.30500000e+00  2.57028101e-06  2.61309228e-08  3.81566434e-01  1.12060275e+00  1.21577215e-09  2.59642694e-06  4.81933243e-12  2.37391016e-01  2.36691545e-01  2.51810620e-06  2.62173891e-08 
 1.30600000e+00  2.57032228e-06  2.61316852e-08  3.81547430e-01  1.12062629e+00  1.21722818e-09  2.59646898e-06  4.79358567e-12  2.37392851e-01  2.36693385e-01  2.51814678e-06  2.62179363e-08 
 1.30700000e+00  2.57036172e-06  2.61324133e-08  3.81528852e-01  1.12064927e+00  1.21868527e-09  2.59650913e-06  4.76542417e-12  2.37394666e-01  2.36695204e-01  2.51818552e-06  2.62185171e-08 
 1.30800000e+00  2.57039918e-06  2.61331226e-08  3.81510685e-01  1.12067173e+00  1.22014366e-09  2.59654731e-06  4.73090664e-12  2.37396466e-01  2.36697007e-01  2.51822231e-06  2.62189737e-08 
 1.30900000e+00  2.57043517e-06  2.61337806e-08  3.81492924e-01  1.12069367e+00  1.22160322e-09  2.59658393e-06  4.71746947e-12  2.37398242e-01  2.36698792e-01  2.51825774e-06  2.62194604e-08 
 1.31000000e+00  2.57046932e-06  2.61344574e-08  3.81475553e-01  1.12071510e+00  1.22306398e-09  2.59661876e-06  4.71565842e-12  2.37400003e-01  2.36700554e-01  2.51829129e-06  2.62199507e-08 
 1.31100000e+00  2.57050215e-06  2.61350481e-08  3.81458577e-01  1.12073605e+00  1.22452584e-09  2.59665217e-06  4.70497946e-12  2.37401746e-01  2.36702307e-01  2.51832364e-06  2.62203024e-08 
 1.31200000e+00  2.57053308e-06  2.61356959e-08  3.81441962e-01  1.12075653e+00  1.22598898e-09  2.59668378e-06  4.66982703e-12  2.37403475e-01  2.36704035e-01  2.51835401e-06  2.62207678e-08 
 1.31300000e+00  2.57056270e-06  2.61362622e-08  3.81425702e-01  1.12077655e+00  1.22745331e-09  2.59671398e-06  4.65028363e-12  2.37405183e-01  2.36705749e-01  2.51838311e-06  2.62211604e-08 
 1.31400000e+00  2.57059088e-06  2.61368428e-08  3.81409814e-01  1.12079612e+00  1.22891876e-09  2.59674273e-06  4.58667132e-12  2.37406883e-01  2.36707450e-01  2.51841083e-06  2.62215156e-08 
 1.31500000e+00  2.57061796e-06  2.61373828e-08  3.81394265e-01  1.12081527e+00  1.23038542e-09  2.59677032e-06  4.60459795e-12  2.37408560e-01  2.36709135e-01  2.51843747e-06  2.62219206e-08 
 1.31600000e+00  2.57064334e-06  2.61379003e-08  3.81379035e-01  1.12083398e+00  1.23185334e-09  2.59679624e-06  4.60883068e-12  2.37410225e-01  2.36710804e-01  2.51846245e-06  2.62222102e-08 
 1.31700000e+00  2.57066761e-06  2.61384053e-08  3.81364141e-01  1.12085230e+00  1.23332238e-09  2.59682103e-06  4.53359572e-12  2.37411876e-01  2.36712459e-01  2.51848632e-06  2.62225353e-08 
 1.31800000e+00  2.57069050e-06  2.61389224e-08  3.81349554e-01  1.12087021e+00  1.23479263e-09  2.59684443e-06  4.58924912e-12  2.37413512e-01  2.36714098e-01  2.51850883e-06  2.62228959e-08 
 1.31900000e+00  2.57071243e-06  2.61393998e-08  3.81335284e-01  1.12088775e+00  1.23626403e-09  2.59686683e-06  4.51503765e-12  2.37415135e-01  2.36715725e-01  2.51853039e-06  2.62231570e-08 
 1.32000000e+00  2.57073300e-06  2.61398344e-08  3.81321297e-01  1.12090490e+00  1.23773672e-09  2.59688784e-06  4.51757728e-12  2.37416743e-01  2.36717341e-01  2.51855070e-06  2.62234057e-08 
 1.32100000e+00  2.57075267e-06  2.61402652e-08  3.81307619e-01  1.12092170e+00  1.23921051e-09  2.59690793e-06  4.50256152e-12  2.37418340e-01  2.36718944e-01  2.51857004e-06  2.62236686e-08 
 1.32200000e+00  2.57077115e-06  2.61407244e-08  3.81294226e-01  1.12093814e+00  1.24068551e-09  2.59692685e-06  4.48039522e-12  2.37419928e-01  2.36720534e-01  2.51858825e-06  2.62239368e-08 
 1.32300000e+00  2.57078865e-06  2.61410992e-08  3.81281095e-01  1.12095424e+00  1.24216180e-09  2.59694476e-06  4.46315207e-12  2.37421498e-01  2.36722108e-01  2.51860550e-06  2.62241215e-08 
 1.32400000e+00  2.57080497e-06  2.61415207e-08  3.81268235e-01  1.12097000e+00  1.24363919e-09  2.59696150e-06  4.39277781e-12  2.37423061e-01  2.36723674e-01  2.51862148e-06  2.62243169e-08 
 1.32500000e+00  2.57082057e-06  2.61419101e-08  3.81255651e-01  1.12098544e+00  1.24511782e-09  2.59697749e-06  4.37473321e-12  2.37424612e-01  2.36725228e-01  2.51863686e-06  2.62245177e-08 
 1.32600000e+00  2.57083519e-06  2.61422454e-08  3.81243311e-01  1.12100057e+00  1.24659764e-09  2.59699245e-06  4.36789493e-12  2.37426150e-01  2.36726774e-01  2.51865126e-06  2.62246918e-08 
 1.32700000e+00  2.57084883e-06  2.61426293e-08  3.81231215e-01  1.12101538e+00  1.24807866e-09  2.59700645e-06  4.36056052e-12  2.37427676e-01  2.36728301e-01  2.51866474e-06  2.62249547e-08 
 1.32800000e+00  2.57086172e-06  2.61429632e-08  3.81219373e-01  1.12102990e+00  1.24956088e-09  2.59701970e-06  4.32255620e-12  2.37429195e-01  2.36729825e-01  2.51867750e-06  2.62250275e-08 
 1.32900000e+00  2.57087363e-06  2.61432927e-08  3.81207760e-01  1.12104413e+00  1.25104434e-09  2.59703192e-06  4.28795888e-12  2.37430704e-01  2.36731340e-01  2.51868917e-06  2.62251678e-08 
 1.33000000e+00  2.57088470e-06  2.61436028e-08  3.81196356e-01  1.12105808e+00  1.25252891e-09  2.59704332e-06  4.27589214e-12  2.37432195e-01  2.36732836e-01  2.51870012e-06  2.62253721e-08 
 1.33100000e+00  2.57089520e-06  2.61439139e-08  3.81185206e-01  1.12107175e+00  1.25401476e-09  2.59705412e-06  4.27818891e-12  2.37433685e-01  2.36734329e-01  2.51871047e-06  2.62254751e-08 
 1.33200000e+00  2.57090497e-06  2.61442017e-08  3.81174268e-01  1.12108516e+00  1.25550178e-09  2.59706416e-06  4.27364741e-12  2.37435162e-01  2.36735812e-01  2.51872018e-06  2.62255426e-08 
 1.33300000e+00  2.57091395e-06  2.61444959e-08  3.81163554e-01  1.12109831e+00  1.25699003e-09  2.59707342e-06  4.22725049e-12  2.37436636e-01  2.36737289e-01  2.51872900e-06  2.62256616e-08 
 1.33400000e+00  2.57092191e-06  2.61447782e-08  3.81153010e-01  1.12111120e+00  1.25847945e-09  2.59708168e-06  4.23264201e-12  2.37438092e-01  2.36738749e-01  2.51873692e-06  2.62257718e-08 
 1.33500000e+00  2.57092958e-06  2.61450166e-08  3.81142695e-01  1.12112385e+00  1.25997010e-09  2.59708962e-06  4.21040286e-12  2.37439543e-01  2.36740206e-01  2.51874444e-06  2.62258482e-08 
 1.33600000e+00  2.57093643e-06  2.61452679e-08  3.81132576e-01  1.12113626e+00  1.26146199e-09  2.59709670e-06  4.15667153e-12  2.37440989e-01  2.36741655e-01  2.51875120e-06  2.62258908e-08 
 1.33700000e+00  2.57094267e-06  2.61455103e-08  3.81122638e-01  1.12114843e+00  1.26295498e-09  2.59710317e-06  4.16298940e-12  2.37442421e-01  2.36743092e-01  2.51875746e-06  2.62259565e-08 
 1.33800000e+00  2.57094837e-06  2.61457428e-08  3.81112897e-01  1.12116038e+00  1.26444928e-09  2.59710914e-06  4.09695888e-12  2.37443847e-01  2.36744521e-01  2.51876305e-06  2.62260365e-08 
 1.33900000e+00  2.57095329e-06  2.61459365e-08  3.81103323e-01  1.12117210e+00  1.26594479e-09  2.59711425e-06  4.12658102e-12  2.37445264e-01  2.36745944e-01  2.51876795e-06  2.62260400e-08 
 1.34000000e+00  2.57095767e-06  2.61461677e-08  3.81093935e-01  1.12118361e+00  1.26744144e-09  2.59711886e-06  4.09925566e-12  2.37446674e-01  2.36747357e-01  2.51877233e-06  2.62260951e-08 
 1.34100000e+00  2.57096164e-06  2.61463768e-08  3.81084726e-01  1.12119491e+00  1.26893937e-09  2.59712301e-06  4.04475065e-12  2.37448077e-01  2.36748766e-01  2.51877624e-06  2.62260649e-08 
 1.34200000e+00  2.57096499e-06  2.61465679e-08  3.81075684e-01  1.12120601e+00  1.27043848e-09  2.59712657e-06  4.08127004e-12  2.37449472e-01  2.36750164e-01  2.51877959e-06  2.62260915e-08 
 1.34300000e+00  2.57096784e-06  2.61468223e-08  3.81066819e-01  1.12121691e+00  1.27193877e-09  2.59712965e-06  4.00022723e-12  2.37450865e-01  2.36751556e-01  2.51878241e-06  2.62262745e-08 
 1.34400000e+00  2.57097015e-06  2.61469898e-08  3.81058093e-01  1.12122761e+00  1.27344037e-09  2.59713212e-06  3.99749331e-12  2.37452243e-01  2.36752941e-01  2.51878478e-06  2.62262532e-08 
 1.34500000e+00  2.57097202e-06  2.61471507e-08  3.81049538e-01  1.12123813e+00  1.27494306e-09  2.59713418e-06  4.01008046e-12  2.37453618e-01  2.36754318e-01  2.51878665e-06  2.62261590e-08 
 1.34600000e+00  2.57097340e-06  2.61473420e-08  3.81041136e-01  1.12124846e+00  1.27644707e-09  2.59713574e-06  3.96884955e-12  2.37454987e-01  2.36755690e-01  2.51878802e-06  2.62262585e-08 
 1.34700000e+00  2.57097433e-06  2.61474352e-08  3.81032864e-01  1.12125860e+00  1.27795226e-09  2.59713676e-06  3.98729313e-12  2.37456341e-01  2.36757057e-01  2.51878901e-06  2.62261146e-08 
 1.34800000e+00  2.57097479e-06  2.61476267e-08  3.81024760e-01  1.12126858e+00  1.27945868e-09  2.59713739e-06  3.93745453e-12  2.37457699e-01  2.36758413e-01  2.51878952e-06  2.62261821e-08 
 1.34900000e+00  2.57097479e-06  2.61477787e-08  3.81016793e-01  1.12127838e+00  1.28096622e-09  2.59713756e-06  3.92862826e-12  2.37459047e-01  2.36759763e-01  2.51878954e-06  2.62261555e-08 
 1.35000000e+00  2.57097448e-06  2.61478869e-08  3.81008960e-01  1.12128802e+00  1.28247509e-09  2.59713735e-06  3.90545929e-12  2.37460386e-01  2.36761111e-01  2.51878934e-06  2.62261128e-08 
 1.35100000e+00  2.57097359e-06  2.61480395e-08  3.81001270e-01  1.12129749e+00  1.28398512e-09  2.59713664e-06  3.84851873e-12  2.37461724e-01  2.36762449e-01  2.51878847e-06  2.62260329e-08 
 1.35200000e+00  2.57097255e-06  2.61481691e-08  3.80993721e-01  1.12130681e+00  1.28549640e-09  2.59713572e-06  3.86821478e-12  2.37463054e-01  2.36763783e-01  2.51878752e-06  2.62260151e-08 
 1.35300000e+00  2.57097092e-06  2.61482554e-08  3.80986280e-01  1.12131597e+00  1.28700893e-09  2.59713416e-06  3.87251689e-12  2.37464376e-01  2.36765114e-01  2.51878599e-06  2.62259245e-08 
 1.35400000e+00  2.57096897e-06  2.61483651e-08  3.80978981e-01  1.12132498e+00  1.28852257e-09  2.59713236e-06  3.83095639e-12  2.37465696e-01  2.36766436e-01  2.51878414e-06  2.62258304e-08 
 1.35500000e+00  2.57096673e-06  2.61484754e-08  3.80971799e-01  1.12133384e+00  1.29003753e-09  2.59713021e-06  3.80697557e-12  2.37467006e-01  2.36767750e-01  2.51878196e-06  2.62257522e-08 
 1.35600000e+00  2.57096417e-06  2.61485785e-08  3.80964739e-01  1.12134256e+00  1.29155373e-09  2.59712775e-06  3.77504972e-12  2.37468311e-01  2.36769060e-01  2.51877952e-06  2.62257487e-08 
 1.35700000e+00  2.57096118e-06  2.61486817e-08  3.80957800e-01  1.12135113e+00  1.29307107e-09  2.59712488e-06  3.75326159e-12  2.37469613e-01  2.36770364e-01  2.51877662e-06  2.62256865e-08 
 1.35800000e+00  2.57095798e-06  2.61487901e-08  3.80950989e-01  1.12135958e+00  1.29458971e-09  2.59712179e-06  3.73409290e-12  2.37470913e-01  2.36771664e-01  2.51877354e-06  2.62256332e-08 
 1.35900000e+00  2.57095437e-06  2.61488993e-08  3.80944275e-01  1.12136789e+00  1.29610954e-09  2.59711829e-06  3.67834929e-12  2.37472203e-01  2.36772957e-01  2.51877003e-06  2.62255764e-08 
 1.36000000e+00  2.57095043e-06  2.61489450e-08  3.80937667e-01  1.12137606e+00  1.29763062e-09  2.59711441e-06  3.71066372e-12  2.37473487e-01  2.36774248e-01  2.51876619e-06  2.62254307e-08 
 1.36100000e+00  2.57094632e-06  2.61490222e-08  3.80931180e-01  1.12138411e+00  1.29915284e-09  2.59711036e-06  3.65065270e-12  2.37474769e-01  2.36775536e-01  2.51876223e-06  2.62253597e-08 
 1.36200000e+00  2.57094185e-06  2.61491191e-08  3.80924799e-01  1.12139203e+00  1.30067641e-09  2.59710600e-06  3.62532920e-12  2.37476046e-01  2.36776812e-01  2.51875786e-06  2.62252922e-08 
 1.36300000e+00  2.57093719e-06  2.61492286e-08  3.80918527e-01  1.12139983e+00  1.30220113e-09  2.59710142e-06  3.61999319e-12  2.37477320e-01  2.36778086e-01  2.51875334e-06  2.62252602e-08 
 1.36400000e+00  2.57093216e-06  2.61492493e-08  3.80912335e-01  1.12140751e+00  1.30372705e-09  2.59709642e-06  3.58793550e-12  2.37478583e-01  2.36779357e-01  2.51874848e-06  2.62250950e-08 
 1.36500000e+00  2.57092699e-06  2.61492980e-08  3.80906250e-01  1.12141508e+00  1.30525433e-09  2.59709129e-06  3.58633609e-12  2.37479842e-01  2.36780621e-01  2.51874348e-06  2.62249991e-08 
 1.36600000e+00  2.57092153e-06  2.61493680e-08  3.80900272e-01  1.12142254e+00  1.30678274e-09  2.59708590e-06  3.55707130e-12  2.37481101e-01  2.36781883e-01  2.51873816e-06  2.62249173e-08 
 1.36700000e+00  2.57091575e-06  2.61494063e-08  3.80894373e-01  1.12142988e+00  1.30831237e-09  2.59708016e-06  3.53301069e-12  2.37482351e-01  2.36783140e-01  2.51873253e-06  2.62247610e-08 
 1.36800000e+00  2.57090977e-06  2.61495177e-08  3.80888586e-01  1.12143711e+00  1.30984330e-09  2.59707429e-06  3.52578730e-12  2.37483602e-01  2.36784387e-01  2.51872667e-06  2.62247895e-08 
 1.36900000e+00  2.57090362e-06  2.61494942e-08  3.80882873e-01  1.12144424e+00  1.31137542e-09  2.59706813e-06  3.49102344e-12  2.37484844e-01  2.36785639e-01  2.51872072e-06  2.62245390e-08 
 1.37000000e+00  2.57089719e-06  2.61495849e-08  3.80877265e-01  1.12145126e+00  1.31290875e-09  2.59706179e-06  3.46773998e-12  2.37486087e-01  2.36786879e-01  2.51871442e-06  2.62244608e-08 
 1.37100000e+00  2.57089066e-06  2.61495943e-08  3.80871743e-01  1.12145818e+00  1.31444335e-09  2.59705527e-06  3.47884915e-12  2.37487323e-01  2.36788122e-01  2.51870805e-06  2.62242832e-08 
 1.37200000e+00  2.57088390e-06  2.61495899e-08  3.80866281e-01  1.12146501e+00  1.31597925e-09  2.59704850e-06  3.44342610e-12  2.37488547e-01  2.36789355e-01  2.51870155e-06  2.62241446e-08 
 1.37300000e+00  2.57087679e-06  2.61496748e-08  3.80860921e-01  1.12147173e+00  1.31751623e-09  2.59704145e-06  3.41181597e-12  2.37489776e-01  2.36790582e-01  2.51869460e-06  2.62241180e-08 
 1.37400000e+00  2.57086951e-06  2.61496506e-08  3.80855629e-01  1.12147836e+00  1.31905460e-09  2.59703416e-06  3.38675268e-12  2.37490997e-01  2.36791810e-01  2.51868750e-06  2.62238924e-08 
 1.37500000e+00  2.57086220e-06  2.61496942e-08  3.80850445e-01  1.12148490e+00  1.32059415e-09  2.59702691e-06  3.35344252e-12  2.37492219e-01  2.36793034e-01  2.51868033e-06  2.62237769e-08 
 1.37600000e+00  2.57085473e-06  2.61497320e-08  3.80845329e-01  1.12149135e+00  1.32213488e-09  2.59701944e-06  3.34911265e-12  2.37493434e-01  2.36794253e-01  2.51867309e-06  2.62236721e-08 
 1.37700000e+00  2.57084690e-06  2.61497275e-08  3.80840284e-01  1.12149771e+00  1.32367691e-09  2.59701162e-06  3.32765759e-12  2.37494647e-01  2.36795469e-01  2.51866537e-06  2.62234767e-08 
 1.37800000e+00  2.57083892e-06  2.61497890e-08  3.80835316e-01  1.12150398e+00  1.32522016e-09  2.59700371e-06  3.32234587e-12  2.37495855e-01  2.36796675e-01  2.51865763e-06  2.62233826e-08 
 1.37900000e+00  2.57083083e-06  2.61497419e-08  3.80830415e-01  1.12151016e+00  1.32676465e-09  2.59699560e-06  3.27856492e-12  2.37497058e-01  2.36797886e-01  2.51864978e-06  2.62232156e-08 
 1.38000000e+00  2.57082277e-06  2.61497426e-08  3.80825603e-01  1.12151627e+00  1.32831043e-09  2.59698753e-06  3.29019104e-12  2.37498258e-01  2.36799093e-01  2.51864189e-06  2.62230131e-08 
 1.38100000e+00  2.57081440e-06  2.61497395e-08  3.80820847e-01  1.12152229e+00  1.32985739e-09  2.59697915e-06  3.23433294e-12  2.37499453e-01  2.36800292e-01  2.51863376e-06  2.62228674e-08 
 1.38200000e+00  2.57080565e-06  2.61497899e-08  3.80816161e-01  1.12152822e+00  1.33140564e-09  2.59697044e-06  3.22613464e-12  2.37500648e-01  2.36801486e-01  2.51862514e-06  2.62227537e-08 
 1.38300000e+00  2.57079700e-06  2.61497500e-08  3.80811552e-01  1.12153409e+00  1.33295510e-09  2.59696178e-06  3.25182242e-12  2.37501839e-01  2.36802682e-01  2.51861673e-06  2.62225495e-08 
 1.38400000e+00  2.57078810e-06  2.61497541e-08  3.80806999e-01  1.12153987e+00  1.33450582e-09  2.59695286e-06  3.21910901e-12  2.37503024e-01  2.36803872e-01  2.51860801e-06  2.62223914e-08 
 1.38500000e+00  2.57077922e-06  2.61497718e-08  3.80802524e-01  1.12154558e+00  1.33605780e-09  2.59694400e-06  3.16610280e-12  2.37504208e-01  2.36805056e-01  2.51859935e-06  2.62223150e-08 
 1.38600000e+00  2.57077022e-06  2.61497951e-08  3.80798120e-01  1.12155122e+00  1.33761101e-09  2.59693502e-06  3.15034110e-12  2.37505390e-01  2.36806239e-01  2.51859060e-06  2.62222120e-08 
 1.38700000e+00  2.57076094e-06  2.61497582e-08  3.80793759e-01  1.12155679e+00  1.33916547e-09  2.59692570e-06  3.11807871e-12  2.37506566e-01  2.36807421e-01  2.51858150e-06  2.62219473e-08 
 1.38800000e+00  2.57075175e-06  2.61497351e-08  3.80789474e-01  1.12156229e+00  1.34072121e-09  2.59691648e-06  3.10362500e-12  2.37507738e-01  2.36808598e-01  2.51857255e-06  2.62217430e-08 
